time (s)	magX	magY	magZ
2942.618649	376.630035	362.076569	367.990051
2942.622005	376.396271	365.349518	361.677948
2942.625245	376.104034	368.680908	354.781403
2942.628588	375.694916	371.836945	349.696655
2942.631907	375.110474	375.577454	342.215637
2942.634840	374.467560	379.259521	335.786652
2942.638157	373.824677	382.473999	328.130310
2942.641539	373.123322	385.922272	322.344238
2942.644840	373.064880	389.312103	315.389221
2942.648178	371.486847	392.234375	307.908203
2942.651558	370.317932	395.565735	300.076538
2942.654390	369.616608	398.604919	292.011078
2942.657728	367.746338	401.644073	284.530090
2942.661065	367.161896	405.443024	277.107513
2942.664391	365.934540	407.722412	268.165375
2942.667726	363.421387	410.469299	260.041473
2942.671059	362.427826	413.099365	251.450012
2942.674394	360.440674	415.320282	242.916992
2942.677729	358.511993	416.898315	233.682617
2942.681064	356.291046	419.645233	223.688477
2942.684428	354.362366	421.866180	214.395660
2942.687729	351.673889	423.561066	204.167725
2942.691064	349.102295	425.022217	194.056671
2942.694394	345.595551	426.775574	183.010498
2942.697730	342.673279	427.301575	172.022797
2942.701053	340.043243	428.178253	161.151947
2942.704388	336.828766	427.827606	149.579742
2942.707721	333.380493	427.769135	138.358246
2942.711062	330.107544	427.886017	126.026276
2942.714453	326.951477	426.950897	114.629456
2942.717727	322.684998	425.898895	101.362366
2942.721058	319.879608	424.262421	89.322601
2942.724392	316.022217	422.684418	75.646393
2942.727761	312.340149	419.469910	63.489746
2942.731055	308.073639	416.956757	49.579742
2942.734400	303.924011	413.099365	35.377533
2942.737722	299.891296	408.832855	22.461121
2942.741054	295.624786	405.033905	9.310913
2942.744386	291.533600	399.656921	-3.547058
2942.747718	287.091766	394.104614	-17.690857
2942.751053	282.533020	387.324951	-30.139709
2942.754389	277.740509	380.779083	-43.523682
2942.757719	273.357117	372.947418	-56.790771
2942.761049	268.798370	365.349518	-68.830505
2942.764386	263.772064	356.056702	-82.156067
2942.769090	253.427246	337.763306	-105.300415
2942.772021	248.459381	328.061371	-116.989502
2942.775233	243.433075	318.184113	-127.743469
2942.778583	238.231445	307.079468	-139.374084
2942.781906	232.679138	295.624207	-149.368225
2942.785241	227.243713	283.876678	-159.245483
2942.788591	221.106964	271.486267	-168.538269
2942.791988	215.262421	258.686737	-176.019287
2942.794843	209.885452	245.068970	-184.435425
2942.798208	204.274689	231.684967	-191.858032
2942.801475	199.014618	217.424316	-198.520752
2942.804806	192.702515	203.280533	-204.482178
2942.808153	187.150208	188.669189	-210.677429
2942.811478	181.481003	173.882523	-214.476379
2942.814416	174.818237	158.511398	-217.807739
2942.817715	169.149048	143.432495	-221.256042
2942.821049	163.713623	127.769135	-222.834045
2942.824381	157.985977	112.339569	-224.528931
2942.827711	152.784332	97.143768	-225.931641
2942.831044	147.524261	81.538864	-225.580933
2942.834381	142.439514	65.057274	-224.002930
2942.837710	137.646988	48.809464	-221.957336
