time (s)	det(V)
6418.130080	1.443512	
6418.131571	1.460004	
6418.133268	1.542416	
6418.134759	1.577825	
6418.136548	1.586550	
6418.138028	1.624364	
6418.139797	1.625375	
6418.141279	1.625790	
6418.143014	1.625713	
6418.144507	1.625931	
6418.146236	1.625834	
6418.147747	1.625935	
6418.149468	1.625733	
6418.150996	1.626027	
6418.152694	1.626036	
6418.154241	1.625959	
6418.155917	1.625882	
6418.157472	1.626027	
6418.159124	1.625866	
6418.160692	1.625995	
6418.162342	1.625935	
6418.163948	1.625979	
6418.165592	1.626044	
6418.167207	1.625898	
6418.168827	1.625947	
6418.170435	1.625814	
6418.172046	1.626068	
6418.173704	1.626019	
6418.175266	1.626056	
6418.176937	1.625947	
6418.178502	1.626088	
6418.180204	1.625951	
6418.181756	1.626189	
6418.183454	1.625991	
6418.185017	1.626060	
6418.186718	1.625919	
6418.188262	1.625991	
6418.189994	1.625995	
6418.191480	1.626096	
6418.193255	1.626040	
6418.194730	1.625935	
6418.196489	1.625999	
6418.197970	1.626068	
6418.199726	1.626080	
6418.201216	1.626047	
6418.202966	1.626068	
6418.204469	1.626092	
6418.206219	1.626052	
6418.207731	1.626044	
6418.209435	1.626148	
6418.210962	1.625983	
6418.212647	1.626072	
6418.214187	1.626007	
6418.215883	1.626140	
6418.217455	1.626064	
6418.219137	1.626011	
6418.220711	1.625951	
6418.222367	1.626019	
6418.223959	1.626019	
6418.225612	1.626096	
6418.227213	1.626024	
6418.228824	1.626116	
6418.230461	1.625955	
6418.232053	1.626193	
6418.233721	1.626064	
6418.235320	1.626011	
6418.236960	1.625967	
6418.238532	1.626076	
6418.240229	1.625983	
6418.241779	1.626120	
6418.243499	1.626040	
6418.245032	1.625951	
6418.246735	1.626076	
6418.248210	1.626011	
6418.249762	1.626019	
6418.251277	1.625890	
6418.252882	1.626036	
6418.254417	1.626080	
6418.255963	1.625995	
6418.257556	1.626011	
6418.259045	1.625963	
6418.260689	1.625915	
6418.262176	1.625935	
6418.263803	1.625975	
6418.265319	1.626024	
6418.266941	1.625991	
6418.268417	1.625915	
6418.270043	1.625959	
6418.271524	1.625995	
6418.273161	1.625999	
6418.274678	1.626040	
6418.276370	1.626048	
6418.277871	1.625991	
6418.279542	1.625935	
6418.281043	1.625987	
6418.282678	1.625911	
6418.284214	1.626023	
6418.285827	1.626092	
6418.287402	1.625939	
6418.288970	1.625983	
6418.290582	1.625983	
6418.292121	1.626084	
6418.293768	1.625975	
6418.295363	1.626241	
6418.297023	1.625818	
6418.298612	1.626144	
6418.300287	1.625903	
6418.301882	1.626197	
6418.303567	1.625995	
6418.305130	1.625951	
6418.306835	1.625866	
6418.308372	1.625991	
6418.310081	1.625500	
6418.311609	1.625951	
