time (s)	magX	magY	magZ
2636.959279	-97.292816	150.582123	46.948566
2636.962597	-96.942139	149.471664	46.481003
2636.967276	-96.299240	147.659851	46.130333
2636.970140	-96.240799	147.075409	45.078316
2636.973517	-95.948563	146.900055	44.552307
2636.976887	-95.656342	146.081833	43.850964
2636.980127	-95.364120	145.497375	43.324955
2636.983445	-94.721222	144.854477	43.617184
2636.986780	-94.370544	144.094681	43.208065
2636.989711	-94.253662	143.627121	42.156048
2636.993021	-94.312103	143.334900	42.331387
2636.996360	-93.610748	143.159561	41.688488
2636.999718	-94.253662	142.224426	41.571594
2637.003042	-94.370544	142.224426	41.863823
2637.006392	-93.669205	142.049103	42.156048
2637.009705	-94.019882	141.932220	41.396259
2637.012600	-93.610748	141.815323	40.402691
2637.015927	-93.669205	141.230865	41.162479
2637.019291	-93.435425	141.113968	40.987144
2637.022594	-93.435425	141.698425	41.571594
2637.025922	-93.026306	140.880188	40.578026
2637.029258	-93.318527	141.055527	40.753361
2637.032611	-92.558746	141.230865	41.279369
2637.035927	-92.850967	141.698425	41.513149
2637.039259	-93.143188	141.698425	41.630043
2637.042590	-92.383408	142.341324	41.337814
2637.045923	-92.383408	142.399780	41.454704
2637.049260	-91.915848	143.101120	41.922268
2637.052595	-92.500290	142.984222	41.630043
2637.055926	-92.149628	143.744019	41.746933
2637.059254	-92.266510	144.153137	41.746933
2637.062601	-92.149628	144.503815	42.156048
2637.065924	-92.149628	145.029800	42.389832
2637.069253	-92.149628	145.205154	42.214497
2637.072583	-92.558746	145.964935	42.682056
2637.075965	-92.675629	146.490936	42.857395
2637.079254	-92.617187	147.367615	43.032730
2637.082589	-92.558746	147.601395	43.909409
2637.085927	-92.383408	147.835190	44.201637
2637.089259	-93.201645	149.004105	45.078316
2637.092589	-93.376968	149.296326	45.370544
2637.095920	-93.201645	149.588547	45.136761
2637.099259	-93.902985	150.465225	45.545879
2637.102589	-94.195206	151.166565	45.838104
2637.105933	-94.428986	151.692581	46.364113
2637.109249	-95.364120	151.984818	46.656342
2637.112585	-95.714783	152.627701	46.831676
2637.115916	-96.766800	153.562836	47.942139
2637.119257	-97.117477	154.264175	48.059029
2637.122585	-97.292816	155.316193	50.221504
2637.127268	-99.046173	157.011108	50.689068
2637.130200	-99.396851	158.413803	51.156631
2637.133513	-100.624207	159.232025	52.383987
2637.136808	-101.150208	159.874924	53.026882
2637.140099	-102.552887	161.569839	53.669785
2637.143470	-103.020447	162.095856	54.721798
2637.146785	-103.604919	163.440094	56.299828
2637.149697	-103.721802	164.959686	55.949154
2637.153008	-105.066055	165.661026	57.994740
2637.156364	-105.475159	167.823502	58.754532
2637.159690	-106.176514	169.459976	60.332550
2637.163038	-107.170074	170.628876	61.092342
2637.166392	-107.754532	172.674469	62.495033
2637.169670	-108.514328	174.252487	64.131500
2637.172581	-108.748108	176.824081	65.183517
2637.175916	-109.858566	177.817657	66.410873
2637.179241	-110.910583	179.863235	67.462891
2637.182579	-111.962585	182.259506	69.391579
2637.185912	-112.663940	184.480423	70.677376
2637.189245	-113.365280	186.233780	72.313850
2637.192584	-114.183517	188.337814	74.417885
2637.195909	-115.177094	190.617187	75.820572
2637.199246	-116.112213	193.071884	76.814140
2637.202579	-117.047348	195.175919	79.268845
2637.205911	-117.807144	196.637070	80.846870
