crossing time (s)	slope (V/s)	crossing number
2636.524355	129.968722	1750
2637.544070	129.762252	1751
2638.572090	125.496235	1752
2639.562960	123.145010	1753
2640.590430	115.976804	1754
2641.614255	105.797893	1755
2642.635683	100.538658	1756
2643.685877	91.795391	1757
2644.714049	85.452801	1758
2645.724762	80.408287	1759
2646.739599	73.191621	1760
2647.777219	70.912886	1761
2648.794812	67.061861	1762
2649.825813	64.753318	1763
2650.835267	60.153356	1764
2651.875876	56.646841	1765
2652.873358	54.084722	1766
2653.922785	49.644554	1767
2654.951785	47.776636	1768
2655.933495	45.239396	1769
2656.975560	43.499534	1770
2658.015108	40.666260	1771
2659.035650	35.087599	1772
2660.049143	30.790622	1773
2661.055175	31.796596	1774
2662.098312	28.290120	1775
2663.097430	28.558188	1776
2664.152055	26.304603	1777
2665.144612	22.940652	1778
2666.184990	23.315456	1779
2667.197765	21.612360	1780
2668.214881	20.208060	1781
2669.248388	18.181319	1782
2670.249792	17.161137	1783
2671.298196	16.220304	1784
2672.297052	14.842538	1785
2673.343658	15.010444	1786
2674.364394	13.550058	1787
2675.370711	13.272844	1788
2676.423167	11.956776	1789
2677.416570	9.769798	1790
2678.474497	10.251127	1791
2679.455040	9.457086	1792
2680.488784	8.345708	1793
2681.527574	8.041982	1794
2682.534203	7.469795	1795
2683.579420	7.673136	1796
2684.542463	6.348916	1797
2685.621611	5.759107	1798
2686.604258	5.310762	1799
2687.641279	5.039820	1800
2688.639180	6.296171	1801
2689.696161	4.998034	1802
2690.725823	4.700696	1803
2691.731426	3.355489	1804
2692.744569	3.648926	1805
2693.781044	4.146746	1806
2694.827782	3.538370	1807
2695.824427	1.879320	1808
2696.865676	3.125264	1809
2697.848894	2.088042	1810
2698.881588	3.086990	1811
2699.901354	3.752396	1812
2700.924418	2.315954	1813
2701.970292	1.928411	1814
2702.926567	1.659073	1815
2704.038114	2.082617	1816
2704.942990	2.264589	1817
2706.074426	2.022861	1818
2706.998250	1.339552	1819
2708.113573	2.422769	1820
