time (s)	det(V)
3540.823613	-1.628477	
3540.825364	-1.628400	
3540.826843	-1.628199	
3540.828640	-1.628388	
3540.830124	-1.628428	
3540.831898	-1.628525	
3540.833386	-1.628553	
3540.835171	-1.628597	
3540.836649	-1.628610	
3540.838414	-1.628803	
3540.839906	-1.628666	
3540.841665	-1.628730	
3540.843177	-1.628718	
3540.844905	-1.628743	
3540.846426	-1.628743	
3540.848173	-1.628807	
3540.849705	-1.628722	
3540.851425	-1.628791	
3540.852960	-1.628686	
3540.854650	-1.628755	
3540.856207	-1.628642	
3540.857895	-1.628827	
3540.859473	-1.628549	
3540.861118	-1.628694	
3540.862739	-1.628501	
3540.864228	-1.628529	
3540.865883	-1.628348	
3540.867418	-1.628529	
3540.869055	-1.628477	
3540.870537	-1.628336	
3540.872181	-1.628432	
3540.873663	-1.628396	
3540.875283	-1.628259	
3540.876791	-1.628428	
3540.878422	-1.628372	
3540.879914	-1.628392	
3540.881500	-1.628255	
3540.883029	-1.628223	
3540.884563	-1.628304	
3540.886148	-1.628223	
3540.887739	-1.628219	
3540.889332	-1.628243	
3540.890877	-1.628211	
3540.892529	-1.628215	
3540.894021	-1.628021	
3540.895741	-1.628150	
3540.897221	-1.627985	
3540.898960	-1.628215	
3540.900433	-1.628030	
3540.902137	-1.628130	
3540.903620	-1.628042	
3540.905315	-1.627860	
3540.906802	-1.505150	
3540.908585	-0.979305	
3540.910080	-0.530663	
3540.911880	-0.034857	
3540.913355	0.449742	
3540.915151	0.976284	
3540.916635	1.417018	
3540.918409	1.623800	
3540.919903	1.626104	
3540.921645	1.626076	
3540.923168	1.626185	
3540.924922	1.626297	
3540.926439	1.626173	
3540.928143	1.626156	
3540.929673	1.626100	
3540.931365	1.626257	
3540.932917	1.626084	
3540.934598	1.626156	
3540.936164	1.626168	
3540.937857	1.626249	
3540.939437	1.626185	
3540.941109	1.626281	
3540.942699	1.626168	
3540.944352	1.626172	
3540.945955	1.626221	
3540.947580	1.626265	
3540.949206	1.626197	
3540.950817	1.626398	
3540.952493	1.626217	
3540.954100	1.626350	
3540.955750	1.626265	
3540.957351	1.626410	
3540.959038	1.626189	
3540.960614	1.626414	
3540.962306	1.626229	
3540.963858	1.626301	
3540.965550	1.626221	
3540.967106	1.626297	
3540.968799	1.626342	
3540.970345	1.626277	
3540.972051	1.626302	
3540.973544	1.626245	
3540.975328	1.626281	
3540.976810	1.626334	
3540.978597	1.626281	
3540.980081	1.626269	
3540.981874	1.626334	
3540.983357	1.626185	
3540.985135	1.626221	
3540.986631	1.626249	
3540.988429	1.626273	
3540.989914	1.626281	
3540.991673	1.626249	
3540.993173	1.626144	
3540.994922	1.626281	
3540.996439	1.626189	
3540.998179	1.626225	
3540.999711	1.626112	
3541.001431	1.626330	
3541.002975	1.626080	
3541.004687	1.626277	
3541.006231	1.626168	
3541.007920	1.626249	
3541.009480	1.626068	
3541.011154	1.626241	
3541.012742	1.626072	
3541.014402	1.626253	
3541.016007	1.626164	
3541.017647	1.626052	
3541.019244	1.625999	
3541.020774	1.626164	
3541.022418	1.626132	
3541.023906	1.626189	
3541.025568	1.626140	
3541.027038	1.626108	
3541.028687	1.626124	
3541.030168	1.626092	
3541.031822	1.626088	
3541.033307	1.626060	
3541.034920	1.626096	
3541.036439	1.625907	
3541.037990	1.625939	
3541.039571	1.626092	
3541.041066	1.626060	
3541.042705	1.626023	
3541.044265	1.626044	
3541.045898	1.626068	
3541.047420	1.626140	
3541.049102	1.626003	
3541.050577	1.626031	
3541.052290	1.625435	
3541.053767	1.625975	
3541.055485	1.625476	
3541.056969	1.621878	
3541.058694	1.523217	
3541.060198	1.434565	
3541.061935	1.329297	
3541.063425	1.283632	
3541.065132	1.193333	
3541.066609	1.121529	
3541.068380	1.059283	
3541.069873	1.002202	
3541.071626	0.936363	
3541.073137	0.896454	
3541.074895	0.823667	
3541.076426	0.800943	
3541.078140	0.715812	
3541.079664	0.667404	
3541.081381	0.622935	
3541.082920	0.595491	
3541.084625	0.552867	
3541.086190	0.534768	
3541.087889	0.455824	
3541.089471	0.450032	
3541.091159	0.393954	
3541.092731	0.413181	
3541.094387	0.347914	
3541.095981	0.316626	
3541.097630	0.291586	
3541.099228	0.305016	
3541.100833	0.236168	
3541.102489	0.231064	
3541.104089	0.228450	
3541.105766	0.208582	
3541.107362	0.180287	
3541.109025	0.162720	
3541.110621	0.155417	
3541.112321	0.140850	
3541.113882	0.118884	
3541.115588	0.105240	
3541.117142	0.085521	
3541.118845	0.083995	
3541.120401	0.080973	
3541.122111	0.071901	
3541.123659	0.058117	
3541.125398	0.042736	
3541.126884	0.031457	
3541.128651	-0.000959	
3541.130134	0.010425	
3541.131885	0.019094	
3541.133381	-0.020327	
3541.135159	-0.010522	
3541.136644	-0.022055	
3541.138432	-0.005418	
3541.139912	-0.024367	
3541.141689	-0.019537	
3541.143185	0.008439	
3541.144933	-0.030539	
3541.146445	-0.019638	
3541.148170	-0.046535	
3541.149692	-0.027940	
3541.151414	-0.050926	
3541.152964	-0.030325	
3541.154672	-0.044448	
3541.156224	-0.039208	
3541.157918	-0.059865	
3541.159480	-0.036932	
3541.161157	-0.064046	
3541.162737	-0.067547	
3541.164404	-0.089433	
3541.166012	-0.080784	
3541.167665	-0.089638	
3541.169269	-0.066846	
3541.170920	-0.083676	
3541.172520	-0.075112	
3541.174054	-0.069054	
3541.175701	-0.059522	
3541.177181	-0.073283	
3541.178764	-0.055164	
3541.180254	-0.059937	
3541.181883	-0.069376	
3541.183366	-0.071358	
3541.184975	-0.073452	
3541.186478	-0.049399	
3541.188069	-0.062354	
3541.189621	-0.073831	
3541.191144	-0.066294	
3541.192771	-0.073533	
3541.194260	-0.080800	
3541.195897	-0.088220	
3541.197419	-0.067700	
3541.199044	-0.077610	
3541.200519	-0.080587	
3541.202244	-0.089533	
3541.203718	-0.040674	
3541.205423	-0.065202	
3541.206899	-0.084389	
3541.208604	-0.065799	
3541.210093	-0.082017	
3541.211803	-0.103049	
3541.213302	-0.079942	
3541.214986	-0.092716	
3541.216489	-0.084418	
3541.218150	-0.094025	
3541.219682	-0.068377	
3541.221406	-0.077352	
3541.222940	-0.042644	
3541.224634	-0.038934	
3541.226176	-0.039760	
3541.227864	-0.077340	
3541.229446	-0.045097	
3541.231139	-0.055833	
3541.232713	-0.029765	
3541.234372	-0.059535	
3541.235967	-0.036283	
3541.237604	-0.054253	
3541.239209	-0.027183	
