time (s)	theta (A)	maj axis/z0	min axis/z0	crossing#mod 255
3540.911853	119.374565	1.971048	-0.100000	217
3542.955358	119.675331	1.949453	-0.100000	219
3544.998418	120.112869	1.922516	-0.100000	221
3547.041441	120.344337	1.891063	-0.100000	223
3549.084886	120.336388	1.860076	-0.100000	225
3551.128754	120.130547	1.831629	-0.100000	227
3553.172196	119.953682	1.802086	-0.100000	229
3555.215541	119.541191	1.774259	-0.100000	231
3557.258394	119.313293	1.748812	-0.100000	233
3559.300828	119.050278	1.721209	-0.100000	235
3561.343063	118.752815	1.690566	-0.100000	237
3563.385130	123.893211	1.670301	-0.100000	239
3565.427716	118.517433	1.631648	-0.100000	241
3567.470549	118.381577	1.603091	-0.100000	243
3569.513535	118.241318	1.575422	-0.100000	245
3571.556529	125.247307	1.549922	-0.100000	247
3573.599646	118.046738	1.518944	-0.100000	249
3575.642940	117.960327	1.491645	-0.100000	251
3577.686107	117.886131	1.465435	-0.100000	253
3579.729464	117.794365	1.437771	-0.100000	255
3581.772209	117.721642	1.410751	-0.100000	1
3583.815071	117.581573	1.387174	-0.100000	3
3585.857511	117.495789	1.360847	-0.100000	5
3587.899647	117.179482	1.335547	-0.100000	7
3589.941605	117.046967	1.308469	-0.100000	9
3591.983277	116.856133	1.282398	-0.100000	11
3594.025049	297.641998	1.343036	0.100000	13
3596.067012	297.179932	1.293292	0.100000	15
3598.108761	297.605621	1.273262	0.100000	17
3600.150647	297.631561	1.258535	0.100000	19
3602.192324	297.488495	1.226785	0.100000	21
3604.234229	296.664062	1.201987	0.100000	23
3606.276929	115.700760	1.107041	-0.100000	25
3608.319763	204.916000	0.020639	-0.100000	27
3610.362243	295.610443	-1.025131	0.100000	29
3612.404610	115.406334	1.036013	-0.098513	31
3614.447442	298.229340	-0.864670	0.100000	33
3616.489890	310.420715	-0.993094	0.100000	35
3618.532479	294.995941	-0.957782	0.100000	37
3620.575087	295.042450	-0.946194	0.095155	39
3622.618695	296.993073	-0.762216	0.100000	41
3624.660727	284.712738	-0.837442	0.100000	43
3626.703629	294.818634	-0.881049	0.092708	45
3628.746382	298.092468	-0.781983	0.100000	47
3630.789634	296.193848	-0.800822	0.100000	49
3632.832093	295.393433	-0.797164	0.100000	51
3634.875335	288.105133	-0.966296	0.100000	53
3636.918687	283.916565	-0.812055	0.100000	55
3638.962539	282.806396	-0.641875	0.100000	57
3641.005632	292.079529	-0.571900	0.100000	59
3643.049961	294.980225	-0.724274	0.084315	61
3645.094001	295.106781	-0.706272	0.083137	63
3647.138277	295.189636	-0.688685	0.082063	65
3649.182576	295.260193	-0.670891	0.080752	67
3651.226877	295.339722	-0.655158	0.079730	69
3653.271051	295.283844	-0.640091	0.078919	71
3655.314003	295.313965	-0.623495	0.077659	73
3657.357505	295.300049	-0.607300	0.076332	75
3659.399962	295.234924	-0.591911	0.075091	77
3661.442261	295.100555	-0.576287	0.073808	79
3663.485276	295.004028	-0.562307	0.072354	81
3665.526369	294.903687	-0.548069	0.071140	83
3667.568759	294.767548	-0.533921	0.069678	85
3669.610182	294.663147	-0.520460	0.068254	87
3671.653127	294.684235	-0.506414	0.066880	89
3673.695513	294.625336	-0.493764	0.065540	91
3675.738688	294.560516	-0.481640	0.064105	93
3677.782041	294.572021	-0.469295	0.062986	95
3679.824503	294.539459	-0.457731	0.061654	97
3681.867762	294.524109	-0.445532	0.060285	99
3683.911234	294.504913	-0.434213	0.058998	101
3685.953296	294.520386	-0.423372	0.057664	103
3687.994694	294.428131	-0.412090	0.056356	105
3690.033362	294.361542	-0.402011	0.054989	107
3692.074810	294.274719	-0.392040	0.053736	109
3694.114527	294.115906	-0.382053	0.052486	111
3696.153660	293.967163	-0.371845	0.051172	113
3698.194305	293.863586	-0.362287	0.049853	115
3700.231964	293.715790	-0.352632	0.048759	117
3702.271394	293.586548	-0.342957	0.047632	119
3704.312886	293.423737	-0.334041	0.046479	121
3706.348969	293.341187	-0.324361	0.045025	123
3708.390160	293.135803	-0.315603	0.044286	125
