time (s)	magX	magY	magZ
3540.825536	-89.578033	379.220367	396.510223
3540.828871	-86.129745	383.486847	417.316742
3540.832204	-82.213913	386.116882	438.649353
3540.835539	-77.772064	388.279388	459.572784
3540.838869	-72.161316	390.032745	482.541779
3540.842203	-67.076553	390.441864	503.932800
3540.845552	-61.465809	390.675629	526.317322
3540.848867	-54.393917	389.214508	547.649963
3540.852206	-47.438923	386.526031	570.618958
3540.855531	-39.490360	383.369965	592.594421
3540.858869	-31.015781	378.519012	615.504944
3540.863118	-12.079487	365.777924	658.579163
3540.866472	-1.909996	358.121582	681.431335
3540.869709	8.551725	347.952057	702.413208
3540.873052	19.714788	337.256592	722.752197
3540.876384	30.644070	324.807739	741.922241
3540.879736	43.618938	311.891296	761.150757
3540.883069	56.009354	297.046173	780.028687
3540.885991	68.575104	280.856812	798.322021
3540.889350	81.608414	263.849213	814.277588
3540.892649	94.758621	245.263580	828.596741
3540.895979	108.259491	227.087082	844.201599
3540.899286	121.175919	206.222092	857.176514
3540.902615	134.618347	184.480423	868.339539
3540.905532	148.469910	162.855652	879.268860
3540.908863	162.321457	139.711288	886.399170
3540.912200	175.530106	115.865570	891.834595
3540.915528	188.738754	91.201630	895.399780
3540.918862	201.304489	67.706604	896.568726
3540.922195	213.753357	43.393337	897.503784
3540.925530	225.793106	19.021626	893.997131
3540.928858	236.956161	-4.882524	888.912354
3540.932220	248.528351	-29.254236	881.080627
3540.935530	257.587372	-51.638805	871.261841
3540.938869	267.406189	-74.023376	859.572754
3540.942197	275.530090	-95.122154	846.364136
3540.945530	283.127991	-114.584457	829.824097
3540.948858	289.498535	-133.696091	811.296875
3540.952218	295.459991	-151.814133	792.302185
3540.955525	299.901794	-167.769714	770.502014
3540.958855	303.759216	-182.673294	748.877258
3540.962194	307.149048	-196.349503	726.434265
3540.965529	309.779083	-208.798355	703.114563
3540.968859	311.298645	-220.019882	679.385742
3540.972197	311.181763	-229.429565	654.137329
3540.975520	311.473969	-238.313263	629.882507
3540.978856	310.071289	-245.794266	604.926392
3540.982208	309.428406	-251.755707	580.320862
3540.985526	306.564575	-257.015778	556.007629
3540.988853	303.642303	-261.282288	533.038574
3540.992187	300.778503	-264.613678	509.017548
3540.995522	297.797791	-266.483917	486.632935
3540.998849	293.589691	-268.938629	462.845673
3541.002186	289.206299	-269.406189	440.870270
3541.005515	284.881348	-270.633545	420.297516
3541.008852	279.445953	-269.464630	399.081818
