crossing time (s)	slope (V/s)	crossing number
3539.908883	151.151775	2776
3540.904564	151.842503	2777
3541.948273	158.856133	2778
3542.937609	160.016912	2779
3543.989832	157.442766	2780
3545.012794	154.666399	2781
3546.035835	157.402384	2782
3547.058872	153.364981	2783
3548.039423	156.516495	2784
3549.058665	156.702746	2785
3550.090236	149.898702	2786
3551.130626	148.670499	2787
3552.155438	150.245488	2788
3553.176631	155.555747	2789
3554.187086	152.204699	2790
3555.231941	153.955606	2791
3556.237749	155.629246	2792
3557.264610	146.840770	2793
3558.273150	153.141064	2794
3559.305918	145.972923	2795
3560.311377	144.916153	2796
3561.336605	144.933425	2797
3562.375422	150.799057	2798
3563.365822	149.630179	2799
3564.407133	149.097366	2800
3565.418393	143.519459	2801
3566.438611	142.637198	2802
3567.473037	143.650929	2803
3568.495669	142.100173	2804
3569.521580	143.079987	2805
3570.531667	146.859366	2806
3571.550383	144.311390	2807
3572.563607	145.826009	2808
3573.602653	144.262010	2809
3574.608088	145.093251	2810
3575.648811	141.875026	2811
3576.663030	137.825920	2812
3577.705351	138.372778	2813
3578.699211	141.131294	2814
3579.735983	140.753724	2815
3580.739454	139.100411	2816
3581.767804	138.172917	2817
3582.795245	133.621175	2818
3583.832610	135.731864	2819
3584.847845	131.926511	2820
3585.855976	132.173901	2821
3586.850055	127.907515	2822
3587.894126	126.433195	2823
3588.927047	125.618509	2824
3589.941057	125.911518	2825
3590.973241	122.855899	2826
3591.971256	119.995208	2827
3593.003982	117.811255	2828
3594.026652	118.680687	2829
3595.086440	113.680357	2830
3596.083504	112.612693	2831
3597.091230	108.088793	2832
3598.093213	107.885957	2833
3599.110738	102.627225	2834
3600.143393	101.497288	2835
3601.195152	101.224584	2836
3602.170081	101.503553	2837
3603.236239	97.559514	2838
3604.195447	93.538098	2839
3605.279690	92.150369	2840
3606.257268	92.799833	2841
3607.298843	87.559077	2842
3608.327414	86.206338	2843
3609.358060	82.166902	2844
3610.365162	88.012323	2845
3611.414595	83.365646	2846
3612.402760	81.046143	2847
3613.443334	79.654738	2848
3614.457772	77.445980	2849
3615.501022	75.847163	2850
3616.485160	74.160723	2851
3617.525790	71.849013	2852
3618.531372	72.375415	2853
3619.577278	69.688096	2854
3620.560146	68.969543	2855
3621.600488	67.193568	2856
3622.647456	65.277121	2857
3623.639698	64.097159	2858
3624.648080	62.918710	2859
3625.701076	61.089749	2860
3626.701611	58.592648	2861
3627.738925	57.106836	2862
3628.739615	57.380319	2863
3629.789046	55.892017	2864
3630.802814	52.786637	2865
3631.823333	52.043955	2866
3632.821996	51.289771	2867
3633.857876	50.135459	2868
3634.873643	49.062552	2869
3635.899353	46.167301	2870
3636.917511	46.954598	2871
3637.964007	44.443186	2872
3638.981301	45.034155	2873
3639.980712	42.412010	2874
3640.992867	42.097201	2875
3642.051646	40.857201	2876
3643.052352	41.214171	2877
3644.065281	38.484492	2878
3645.088702	38.890253	2879
3646.111536	37.370352	2880
3647.134458	36.143966	2881
3648.156096	35.739554	2882
3649.185122	35.197051	2883
3650.199981	33.979072	2884
3651.231922	34.809735	2885
3652.220371	31.848329	2886
3653.285302	31.626953	2887
3654.290658	30.510289	2888
3655.312326	30.146044	2889
3656.302482	29.569987	2890
3657.358926	28.828348	2891
3658.357307	28.687588	2892
3659.397124	27.335133	2893
3660.401603	27.235507	2894
3661.436636	27.348495	2895
3662.456728	25.677188	2896
3663.505373	25.255380	2897
3664.490158	24.164676	2898
3665.520471	24.051407	2899
3666.518205	23.183472	2900
3667.576413	22.553286	2901
3668.589756	21.379080	2902
3669.605396	21.239720	2903
3670.614603	21.382580	2904
3671.652071	20.534901	2905
3672.652541	20.361393	2906
3673.686965	19.250130	2907
3674.703657	19.496625	2908
3675.734793	18.238197	2909
3676.737343	18.475049	2910
3677.783257	17.901334	2911
3678.786214	17.540954	2912
3679.818440	17.128005	2913
3680.809905	15.845938	2914
3681.863045	15.897175	2915
3682.862261	15.766027	2916
3683.915445	14.919003	2917
3684.901311	14.254819	2918
3685.959770	14.632138	2919
3686.931882	14.584888	2920
3687.998075	14.083782	2921
3689.001397	13.774947	2922
3690.015619	13.717619	2923
3691.028863	12.203488	2924
3692.068778	12.438859	2925
3693.085248	12.383322	2926
3694.114582	11.916442	2927
3695.136881	11.060291	2928
3696.148747	11.459400	2929
3697.184593	10.833898	2930
3698.204466	10.392361	2931
3699.216428	11.107698	2932
3700.228080	10.067276	2933
3701.264682	9.441935	2934
3702.269536	9.468952	2935
3703.302927	8.888392	2936
3704.326326	8.801972	2937
3705.341015	8.713447	2938
3706.341065	9.671190	2939
3707.409237	6.704523	2940
3708.389547	8.015785	2941
3709.447316	8.409302	2942
