time (s)	det(V)
2382.713356	1.625907	
2382.714837	1.625903	
2382.716602	1.625955	
2382.718109	1.626035	
2382.719877	1.625919	
2382.721380	1.625890	
2382.723103	1.625850	
2382.724619	1.626003	
2382.726334	1.625850	
2382.727864	1.625947	
2382.729554	1.625983	
2382.731109	1.625935	
2382.732782	1.625866	
2382.734338	1.626003	
2382.736003	1.625931	
2382.737585	1.625939	
2382.739243	1.625959	
2382.740845	1.625971	
2382.742480	1.626100	
2382.744113	1.625846	
2382.745733	1.626092	
2382.747379	1.625883	
2382.748979	1.626016	
2382.750621	1.626040	
2382.752223	1.626024	
2382.753896	1.625890	
2382.755475	1.626044	
2382.757171	1.625947	
2382.758728	1.625935	
2382.760434	1.625653	
2382.761978	1.626052	
2382.763671	1.625939	
2382.765210	1.625963	
2382.766918	1.626040	
2382.768432	1.625963	
2382.770184	1.625951	
2382.771665	1.625971	
2382.773448	1.626032	
2382.774933	1.626060	
2382.776705	1.626064	
2382.778190	1.625987	
2382.779958	1.626136	
2382.781446	1.625955	
2382.783229	1.625999	
2382.784729	1.625987	
2382.786471	1.626011	
2382.787994	1.625927	
2382.789718	1.625935	
2382.791245	1.626028	
2382.792764	1.625939	
2382.794363	1.626092	
2382.795855	1.625975	
2382.797494	1.626048	
2382.799013	1.626076	
2382.800662	1.625967	
2382.802141	1.626003	
2382.803773	1.625951	
2382.805246	1.626023	
2382.806874	1.626060	
2382.808362	1.625987	
2382.809995	1.626027	
2382.811498	1.625987	
2382.813080	1.626148	
2382.814619	1.626019	
2382.816152	1.626068	
2382.817709	1.625991	
2382.819276	1.625979	
2382.820881	1.626032	
2382.822445	1.626036	
2382.824052	1.626052	
2382.825554	1.626144	
2382.827252	1.625943	
2382.828740	1.626060	
2382.830452	1.626068	
2382.831944	1.626019	
2382.833653	1.626084	
2382.835136	1.625947	
2382.836818	1.626044	
2382.838303	1.625987	
2382.840074	1.626031	
2382.841554	1.626140	
2382.843307	1.625931	
2382.844790	1.626060	
2382.846545	1.626044	
2382.848059	1.625903	
2382.849802	1.625995	
2382.851309	1.626011	
2382.853040	1.626124	
2382.854569	1.625955	
2382.856278	1.626076	
2382.857823	1.625995	
2382.859525	1.626072	
2382.861091	1.625911	
2382.862775	1.626048	
2382.864346	1.626056	
2382.866023	1.625927	
2382.867602	1.625927	
2382.869260	1.626064	
2382.870868	1.625951	
2382.872502	1.626064	
2382.874126	1.626011	
2382.875737	1.626072	
2382.877385	1.625854	
2382.879002	1.626072	
2382.880644	1.625911	
2382.882255	1.626015	
2382.883914	1.625882	
2382.885495	1.626076	
2382.887182	1.625886	
2382.888735	1.626225	
2382.890440	1.625903	
2382.891995	1.625931	
2382.893676	1.625995	
2382.895214	1.626092	
2382.896928	1.625459	
2382.898432	1.625931	
2382.900196	1.626019	
2382.901674	1.625939	
2382.903447	1.623365	
2382.904933	1.557482	
2382.906713	1.389166	
2382.908198	1.287765	
2382.909972	1.134444	
2382.911463	1.013235	
2382.913233	0.841532	
2382.914731	0.706459	
2382.916473	0.540206	
2382.917986	0.410864	
2382.919711	0.214915	
2382.921237	0.102984	
2382.922940	-0.096438	
2382.924487	-0.256314	
2382.926206	-0.443389	
2382.927761	-0.584771	
2382.929457	-0.792544	
2382.931024	-0.935420	
2382.932721	-1.154468	
2382.934308	-1.307661	
2382.935969	-1.522222	
2382.937568	-1.622277	
2382.939202	-1.627615	
2382.940827	-1.628054	
2382.942466	-1.627804	
2382.944086	-1.628114	
2382.945709	-1.627953	
2382.947369	-1.628066	
2382.948861	-1.628106	
2382.950439	-1.628287	
2382.951914	-1.628134	
2382.953488	-1.628195	
2382.954975	-1.628166	
2382.956611	-1.628219	
2382.958095	-1.628283	
2382.959680	-1.627981	
2382.961215	-1.628235	
2382.962766	-1.628287	
2382.964371	-1.628166	
2382.965870	-1.628312	
2382.967500	-1.628287	
2382.969019	-1.628336	
2382.970657	-1.628283	
2382.972145	-1.628150	
2382.973784	-1.628263	
2382.975257	-1.628275	
2382.976969	-1.628199	
2382.978450	-1.628235	
2382.980167	-1.628171	
2382.981653	-1.628199	
2382.983342	-1.628263	
2382.984824	-1.628404	
2382.986519	-1.628154	
2382.988029	-1.628360	
2382.989690	-1.628158	
2382.991211	-1.628360	
2382.992838	-1.628166	
2382.994396	-1.628364	
2382.995982	-1.628134	
2382.997559	-1.628255	
2382.999201	-1.628239	
2383.000801	-1.628332	
2383.002434	-1.627901	
2383.004058	-1.628235	
2383.005661	-1.628086	
2383.007343	-1.628368	
2383.008947	-1.628247	
2383.010581	-1.628235	
2383.012161	-1.628179	
2383.013842	-1.628134	
2383.015393	-1.628259	
2383.017107	-1.628255	
2383.018651	-1.628179	
2383.020384	-1.628219	
2383.021927	-1.628227	
2383.023637	-1.628005	
2383.025173	-1.628251	
2383.026894	-1.628263	
2383.028406	-1.628267	
2383.030159	-1.628163	
2383.031642	-1.628243	
2383.033416	-1.628118	
2383.034892	-1.628142	
2383.036651	-1.627957	
2383.038131	-1.628195	
2383.039912	-1.628122	
2383.041407	-1.628243	
2383.043170	-1.627921	
2383.044676	-1.628227	
2383.046400	-1.628110	
2383.047918	-1.628275	
2383.049621	-1.628207	
2383.051160	-1.628251	
2383.052861	-1.627997	
2383.054414	-1.628259	
2383.056103	-1.627905	
2383.057687	-1.628191	
2383.059353	-1.628203	
2383.060921	-1.628287	
2383.062583	-1.627925	
2383.064159	-1.628231	
2383.065795	-1.627840	
2383.067413	-1.628215	
2383.069033	-1.628106	
2383.070675	-1.628017	
2383.072268	-1.628062	
2383.073942	-1.627969	
2383.075526	-1.628146	
2383.077178	-1.627997	
2383.078753	-1.628183	
2383.080446	-1.627764	
2383.082003	-1.628187	
2383.083718	-1.627977	
2383.085262	-1.628199	
2383.086952	-1.627957	
2383.088479	-1.628279	
2383.090203	-1.627993	
2383.091695	-1.628042	
2383.093471	-1.628058	
2383.094952	-1.628122	
2383.096736	-1.627864	
2383.098214	-1.628074	
2383.100000	-1.627872	
2383.101476	-1.628146	
2383.103229	-1.628074	
2383.104720	-1.628170	
2383.106479	-1.627832	
2383.108018	-1.628054	
2383.109504	-1.628106	
2383.111085	-1.628130	
2383.112573	-1.628098	
2383.114225	-1.628013	
2383.115721	-1.628009	
2383.117349	-1.627864	
2383.118867	-1.627985	
2383.120494	-1.627973	
2383.121983	-1.627997	
2383.123606	-1.627949	
2383.125096	-1.627824	
2383.126728	-1.627474	
2383.128217	-1.627457	
2383.129844	-1.622442	
2383.131351	-1.525271	
2383.132935	-1.502354	
2383.134484	-1.439581	
2383.136108	-1.375639	
2383.137684	-1.316471	
2383.139262	-1.276474	
2383.140860	-1.224650	
2383.142393	-1.192306	
2383.144019	-1.073608	
2383.145507	-1.064057	
2383.147227	-1.014484	
2383.148702	-0.961882	
2383.150397	-0.916060	
2383.151872	-0.924653	
2383.153579	-0.867648	
