time (s)	theta (A)	maj axis/z0	min axis/z0	crossing#mod 255
2621.518630	251.712952	2.115918	0.100000	141
2623.569687	254.220108	2.078476	0.100000	143
2625.605928	254.295776	2.054332	0.100000	145
2627.647165	253.684113	1.980549	0.100000	147
2629.695153	253.253494	1.931825	0.100000	149
2631.741265	253.602127	1.895242	0.100000	151
2633.782583	252.568726	1.859850	0.100000	153
2635.832443	255.615891	1.794888	0.100000	155
2637.885621	254.644104	1.772980	0.100000	157
2639.929043	254.409225	1.728296	0.100000	159
2641.966463	255.370911	1.671589	0.100000	161
2644.011978	255.854874	1.644208	0.100000	163
2646.065933	254.862503	1.625919	0.100000	165
2648.112305	253.991653	1.590101	0.100000	167
2650.155162	253.954254	1.545249	0.100000	169
2652.198081	254.215286	1.501886	0.100000	171
2654.242960	254.092224	1.466851	0.100000	173
2656.290867	253.607697	1.439945	0.100000	175
2658.335337	253.651474	1.420292	0.100000	177
2660.377175	255.180939	1.396108	0.100000	179
2662.412874	257.184998	1.348292	0.100000	181
2664.455390	256.888947	1.295033	0.100000	183
2666.506580	255.082535	1.266182	0.100000	185
