time (s)	magX	magY	magZ
5816.327029	547.582703	373.122742	320.298645
5816.330372	547.465820	375.577454	317.142578
5816.333667	547.407349	377.155457	315.389221
5816.337007	547.115112	378.324402	312.817627
5816.341620	546.706055	381.655762	307.616028
5816.344511	546.179993	383.409119	305.745758
5816.347863	546.706055	384.753357	303.641724
5816.351205	545.887817	386.682068	301.771454
5816.354614	545.829346	388.669189	299.550537
5816.357921	545.478638	390.247223	297.504944
5816.361171	544.835754	391.883698	294.290466
5816.364091	544.660461	393.227936	292.595520
5816.367431	544.192871	394.864410	289.965515
5816.370751	544.368225	397.143799	287.686127
5816.374117	543.959106	398.254242	284.705414
5816.377418	543.783752	400.124512	281.315582
5816.380773	543.082397	401.351868	278.919312
5816.383657	542.673279	403.163635	276.113953
5816.386998	542.907104	405.092346	272.490356
5816.390329	543.433105	406.728821	269.451172
5816.393661	543.491516	408.540619	265.827576
5816.396994	543.199341	410.410889	261.210388
5816.400323	542.907104	412.047333	257.060791
5816.403656	543.199341	414.852722	252.735809
5816.406987	543.082397	416.255402	248.060181
5816.410323	543.023987	417.833435	242.916992
5816.413660	542.381042	420.405029	237.656921
5816.417027	541.913513	421.866180	232.805969
5816.420326	542.907104	423.619537	227.195190
5816.423659	542.907104	425.431335	221.467560
5816.426985	542.907104	427.652252	215.330780
5816.430318	541.796631	428.938049	209.544678
5816.433650	541.504395	431.743439	203.641724
5816.436993	541.153687	434.198151	196.862030
5816.440319	540.686157	436.126831	190.783722
5816.443652	539.867920	437.938629	184.705414
5816.446987	538.874329	439.925781	177.516632
5816.450342	538.056152	441.445343	170.678528
5816.453653	536.887207	443.432495	163.898865
5816.456991	535.718323	445.478088	157.528351
5816.460350	534.549377	447.465240	151.157806
5816.463651	532.737549	449.043243	144.202789
5816.467002	530.808899	450.855072	137.832245
5816.470322	529.406189	452.549988	131.403259
5816.473649	527.009949	454.537140	124.156036
5816.476982	525.022827	456.115143	119.071289
5816.480318	522.801880	457.926941	112.233185
5816.483652	520.405640	459.271179	105.219727
5816.486977	518.476929	460.849213	99.375183
5816.490318	516.314453	462.427246	92.478638
5816.493645	512.924622	464.940369	86.926361
5816.496984	511.171265	465.291077	80.088226
5816.501255	504.742249	468.271790	67.580933
5816.504608	501.936890	469.849792	60.918182
5816.507832	498.839294	470.784912	54.489166
5816.511179	496.326111	471.486267	46.774384
5816.514498	492.702515	472.713623	39.644043
5816.517851	489.780243	473.181183	32.689026
5816.521179	486.039734	473.298065	25.208038
5816.524092	483.468140	473.590302	17.084167
5816.527429	479.201660	473.999420	9.194031
5816.530768	475.928711	473.648743	1.537720
5816.534078	471.779083	474.174744	-5.943298
5816.537396	467.454132	473.473389	-14.943909
5816.540742	463.713623	473.239624	-24.236755
5816.543645	458.804199	472.538269	-32.886597
5816.547013	454.596130	471.427826	-41.653442
5816.550310	449.862061	470.142029	-50.946228
5816.553643	444.777344	469.206909	-60.472839
5816.556973	439.809479	467.278229	-70.992981
5816.560314	434.374054	464.297485	-80.168945
5816.563638	428.880188	462.544128	-89.286377
5816.566979	422.509644	459.972534	-99.572754
5816.570304	416.781982	457.634735	-108.748718
5816.573642	410.528351	454.887787	-117.515503
5816.576977	403.339569	451.322632	-127.743469
5816.580305	396.676788	448.166595	-136.568726
5816.583647	389.429565	444.250732	-146.095276
5816.586971	381.948578	440.627106	-154.569885
5816.590341	374.467560	437.003510	-163.628906
5816.593641	366.635895	431.977234	-170.759216
5816.596987	358.862671	428.236694	-178.298706
5816.600303	350.446533	423.911774	-186.013489
5816.603640	341.738159	419.060791	-191.565735
5816.606972	333.614258	414.969604	-198.812988
5816.610308	325.724152	409.709534	-204.891296
5816.613637	316.898895	405.150787	-209.683838
5816.616965	308.190521	399.773804	-216.346619
5816.620301	299.774414	394.922852	-221.022217
5816.623635	291.182922	389.896545	-226.632996
5816.626969	282.240784	384.811798	-230.431946
5816.630305	273.532440	379.317963	-235.224426
5816.633657	265.174744	373.414978	-239.140259
5816.636968	256.407959	367.219757	-243.289917
5816.640300	247.758026	360.615448	-246.504395
5816.643637	239.225021	355.238464	-250.186462
5816.646972	230.750443	347.932800	-253.459412
5816.650298	220.873184	341.211578	-257.199890
5816.653634	212.632385	334.081238	-259.362366
5816.658282	195.800110	319.294556	-265.090027
5816.661148	186.799545	312.456451	-268.304504
5816.664503	178.091187	303.689667	-269.940979
5816.667825	169.032150	295.448853	-271.519043
5816.671211	160.440689	286.097626	-273.272400
5816.674562	152.258331	276.687897	-274.850403
5816.677859	143.491531	267.628876	-276.194641
5816.681146	134.198715	257.868500	-276.486816
5816.684070	125.899490	247.406769	-277.012878
5816.687393	116.548233	236.711273	-276.545288
5816.690718	108.833435	226.717102	-276.077698
5816.694051	100.417313	216.021637	-274.850403
5816.697411	91.533630	205.735229	-274.324402
5816.700756	83.468140	194.396851	-272.161926
5816.703642	75.344269	184.227356	-269.298096
5816.706963	67.454132	173.590302	-266.317383
5816.710298	59.213318	163.362366	-263.687317
5816.713626	51.907654	152.666855	-259.537720
5816.716958	44.485107	142.964935	-254.920532
5816.720326	37.062531	132.035645	-250.595581
5816.723627	30.282867	122.684387	-244.575684
5816.726968	23.152557	112.924019	-239.841614
5816.730289	16.782013	103.864990	-233.120422
5816.733625	10.469879	94.981293	-226.808350
5816.736957	4.859131	85.980713	-219.385803
5816.740292	-0.342499	78.265923	-212.138550
5816.743622	-5.485687	69.265335	-205.475769
5816.746954	-10.804199	61.316772	-196.767395
5816.750294	-15.421387	54.244881	-189.578613
5816.753621	-19.980133	47.406776	-181.279358
5816.756953	-24.129730	40.568668	-173.681519
5816.760286	-27.811798	33.263000	-165.090027
5816.763647	-31.201630	26.658676	-155.797180
5816.767009	-34.766785	21.457043	-148.023987
5816.770289	-37.513733	15.378719	-139.607849
5816.773624	-40.319092	8.891289	-130.724182
5816.776952	-43.007599	3.748100	-121.606689
5816.780284	-44.994720	-1.979546	-112.839844
5816.783618	-47.215637	-7.356522	-103.839294
5816.786955	-49.319702	-12.850388	-95.423157
5816.790290	-50.722382	-18.811806	-87.182373
5816.793624	-51.540619	-23.604324	-77.772705
5816.796955	-52.651093	-29.448868	-67.778503
5816.800282	-53.995331	-34.475166	-57.901245
5816.803620	-55.164215	-39.559914	-48.959106
5816.806967	-54.287537	-44.995331	-39.081848
5816.810286	-53.995331	-50.372299	-29.847473
5816.814966	-55.164215	-60.015785	-10.326721
5816.817874	-54.053741	-64.925194	0.076538
5816.821136	-53.703094	-69.191704	9.194031
5816.824468	-53.060211	-73.282890	19.947937
5816.827796	-51.715973	-77.490944	29.825256
5816.831167	-50.897705	-81.699013	39.468689
5816.834475	-50.021027	-85.322624	49.930420
5816.837867	-48.676788	-88.653999	60.509033
5816.840725	-46.864990	-92.219170	70.444763
5816.844090	-45.696075	-95.024544	80.555817
5816.847372	-44.001160	-98.122154	90.199280
5816.850746	-42.189362	-100.985985	100.485657
5816.854036	-39.734650	-102.739326	109.486237
5816.857373	-36.987732	-104.784935	119.947937
5816.860280	-34.649933	-107.122749	128.539459
5816.863608	-32.136749	-108.642311	137.832245
5816.866939	-30.208069	-109.928123	146.891266
5816.870281	-28.571594	-111.213905	155.716522
5816.873607	-25.707764	-111.915260	163.957306
5816.876945	-22.902405	-112.675041	172.782562
5816.880274	-20.330811	-113.317940	180.731140
5816.883609	-17.700775	-113.902397	188.153687
5816.886942	-15.421387	-114.136177	196.277618
5816.890288	-13.551147	-114.077736	203.466370
5816.893632	-9.518402	-113.960854	210.830475
5816.896939	-7.414398	-114.077736	216.908813
5816.900274	-4.258331	-113.960854	223.922241
5816.903605	-1.862061	-114.311516	230.175903
5816.906945	0.709534	-113.902397	236.897125
5816.910278	3.573334	-113.434837	242.683197
5816.913606	5.852722	-113.317940	249.287537
5816.916937	8.716553	-113.201057	255.132080
5816.920274	11.346588	-112.616600	260.450592
5816.923599	13.801300	-112.499718	266.645813
5816.926936	16.898895	-112.090599	273.016357
5816.930275	19.879608	-112.441261	278.510193
5816.933600	21.925201	-112.090599	283.478058
5816.936946	25.022797	-111.564583	289.381042
5816.940265	28.120392	-111.564583	294.524231
5816.943606	30.808868	-110.921684	300.368774
5816.946948	34.140289	-110.980125	305.804199
5816.950272	36.770325	-110.045006	310.713593
5816.953602	40.043274	-110.045006	315.330780
5816.956935	43.374634	-109.752785	321.350647
5816.960266	46.647583	-108.233192	325.558716
5816.963597	49.628296	-108.642311	330.818787
