crossing time (s)	slope (V/s)	crossing number
2220.256133	-111.997321	1418
2221.249218	-96.367244	1419
2222.308399	-110.186660	1420
2223.268940	-90.864830	1421
2224.326704	-104.263953	1422
2225.339589	-84.170911	1423
2226.377576	-97.323347	1424
2227.367622	-74.211926	1425
2228.388438	-87.464511	1426
2229.405212	-64.271785	1427
2230.482228	-77.201248	1428
2231.443704	-57.538838	1429
2232.518813	-66.653188	1430
2233.496844	-50.257717	1431
2234.565720	-61.079919	1432
2235.547828	-43.457072	1433
2236.641336	-53.294152	1434
2237.580154	-39.349730	1435
2238.684364	-47.507668	1436
2239.629170	-34.344404	1437
2240.740348	-43.983025	1438
2241.668093	-29.900174	1439
2242.772042	-39.282154	1440
2243.741303	-26.813293	1441
2244.833984	-34.638800	1442
2245.785931	-24.049305	1443
2246.848456	-30.658650	1444
2247.828017	-22.641241	1445
2248.901628	-27.895195	1446
2249.884145	-18.949853	1447
2250.943180	-26.567786	1448
2251.942000	-20.031140	1449
2253.001391	-21.629783	1450
2253.967287	-15.372492	1451
2255.083131	-19.618823	1452
2255.996589	-14.488329	1453
2257.136967	-18.066740	1454
2258.034270	-11.735632	1455
2259.175716	-14.238376	1456
2260.063461	-9.851775	1457
2261.238861	-12.887031	1458
2262.107016	-9.140093	1459
2263.275508	-11.038619	1460
2264.176724	-8.266469	1461
2265.335194	-10.550892	1462
2266.216559	-7.188899	1463
2267.382454	-8.674606	1464
2268.237050	-7.260465	1465
2269.418610	-8.461266	1466
