time (s)	magX	magY	magZ
1941.704497	415.788422	346.997650	432.163055
1941.707834	415.671539	350.913513	427.136749
1941.711191	416.197540	354.653992	423.045593
1941.714518	416.548218	358.569855	419.538849
1941.717832	417.132690	362.777924	414.278778
1941.722436	417.892456	370.375793	404.810608
1941.725380	418.360046	374.759216	399.667419
1941.728696	419.295166	378.733490	394.991821
1941.732030	419.412048	383.058441	389.556396
1941.735418	419.061371	386.506714	383.127380
1941.738271	419.645813	390.948578	377.808868
1941.741632	419.704285	395.448883	371.438324
1941.744937	420.171814	399.364716	365.184662
1941.748257	420.288727	403.572784	359.340149
1941.751587	420.113403	408.014618	352.443604
1941.754532	419.996490	412.222687	345.021027
1941.757833	420.405609	416.547638	338.884277
1941.761161	420.230286	420.638824	331.227905
1941.764490	420.931641	424.729980	323.571594
1941.767836	420.405609	429.171814	315.155457
1941.771166	419.821167	433.029205	307.732880
1941.774495	420.113403	437.646423	299.784302
1941.777822	419.470490	441.620697	291.485077
1941.781156	419.295166	446.296326	282.542938
1941.784490	418.769135	450.445923	273.133240
1941.787824	418.535370	454.653992	264.892456
1941.791156	417.366455	457.985413	254.489166
1941.794488	416.898895	462.193451	244.261230
1941.797875	415.437744	466.576874	233.331940
1941.801160	414.327301	470.375793	222.694916
1941.804495	413.099945	473.298065	210.187592
1941.807823	411.229675	476.629456	199.784302
1941.811161	409.768555	479.727051	188.153687
1941.814488	407.547638	482.532440	175.821716
1941.817827	405.618927	485.805389	163.372864
1941.821156	403.398010	487.383392	150.105774
1941.824495	401.001770	489.896545	136.955566
1941.827825	398.722382	491.474609	124.214478
1941.831162	395.858582	493.461731	110.888947
1941.834489	393.053192	495.156647	97.329590
1941.837820	390.481598	495.565765	82.309143
1941.841181	386.624207	495.916443	67.990051
1941.844488	382.942139	495.448853	53.437164
1941.847819	379.435425	494.455322	38.533569
1941.851150	376.104034	493.461731	23.630035
1941.855419	367.337219	489.604340	-6.995361
1941.858691	363.012268	486.506714	-22.366516
1941.861996	358.687317	484.110474	-37.153137
1941.865357	353.602570	479.727051	-53.342468
1941.868681	348.284058	475.168335	-68.655151
1941.872023	341.913513	470.200470	-84.903015
1941.875401	336.068970	464.706604	-100.215698
1941.878265	330.925781	457.751617	-115.820618
1941.881586	324.964355	450.562836	-130.607300
1941.884942	319.178253	443.081818	-146.036804
1941.888246	312.866150	435.425507	-160.940430
1941.891574	305.852722	425.782013	-175.434814
1941.894901	299.131500	416.489197	-189.403320
1941.897824	292.410278	406.378143	-203.430176
1941.901147	285.455292	395.273529	-217.749268
1941.904484	278.208069	384.110474	-231.367065
1941.907816	270.785522	371.720062	-243.874390
1941.911150	263.362946	359.212769	-257.024597
1941.914479	255.648163	345.478088	-268.947449
1941.917816	247.699600	331.392761	-280.636475
1941.921144	239.634125	317.073639	-291.974915
1941.924475	231.393341	301.877838	-301.618347
1941.927825	223.035660	285.630035	-311.612549
1941.931142	215.028641	270.434265	-321.548218
1941.934480	206.495621	252.842194	-329.847473
1941.937810	198.313278	236.185272	-336.743958
1941.941146	188.903580	218.885437	-343.348389
1941.944475	181.364120	201.293396	-350.011108
1941.947811	173.473999	182.473984	-353.985352
1941.951140	164.999420	164.589722	-357.901245
1941.954472	157.401520	146.296310	-360.765015
1941.957809	149.102280	127.476913	-362.752197
1941.961141	141.445953	108.774399	-363.161316
1941.964476	134.315613	90.773224	-363.512024
1941.967804	127.126846	71.252480	-361.700195
1941.971156	119.821167	53.543537	-358.719482
1941.974476	112.983063	35.425480	-356.673889
1941.977809	107.372314	17.891872	-351.472229
1941.981140	101.235535	0.066040	-346.095215
1941.984474	96.150787	-16.766228	-340.250732
1941.987807	90.247803	-33.306252	-332.945129
1941.991141	85.689056	-49.495621	-325.054993
1941.994475	81.071869	-65.100533	-317.047913
1941.998707	73.064880	-95.199883	-295.890686
1942.001988	70.084167	-109.168327	-284.786072
1942.005329	66.928101	-122.318535	-272.629517
1942.008722	64.765656	-135.936279	-259.713074
1942.012006	61.960266	-147.742249	-246.504395
1942.015421	60.674469	-159.723541	-232.886597
1942.018250	59.388672	-169.717712	-219.035095
1942.021577	58.102875	-180.354767	-204.832825
1942.024901	56.933960	-189.998260	-189.870850
1942.028234	56.407959	-198.297485	-175.434814
1942.031551	56.758636	-206.655182	-159.596191
1942.034886	56.817047	-214.019287	-143.640564
1942.037801	56.817047	-220.506714	-127.918762
1942.041132	57.985962	-227.169495	-111.554077
1942.044463	59.096436	-233.540039	-95.423157
1942.047796	59.973114	-238.507904	-78.883118
1942.051154	62.077148	-242.715942	-62.226196
1942.054466	63.129181	-247.391571	-45.978394
1942.057803	65.116302	-250.255402	-29.847473
1942.061131	67.337219	-253.586792	-13.132080
1942.064465	70.025696	-255.573914	3.583252
1942.067801	72.246643	-257.736389	19.305084
1942.071174	74.818237	-259.840454	35.494415
1942.074465	77.272949	-260.600250	51.216217
1942.077799	80.253662	-260.892456	67.054932
1942.081133	83.643494	-261.593811	83.361176
1942.084467	86.741089	-261.769135	98.089386
1942.087798	89.721802	-261.126221	113.285187
