time (s)	magX	magY	magZ
5257.643839	7.382816	358.881378	482.950897
5257.647169	11.064875	356.718872	500.367615
5257.650506	14.396259	353.621277	518.894775
5257.653833	18.253653	349.822327	536.369995
5257.657170	22.461720	344.562256	554.955627
5257.660521	26.319111	339.243744	573.658081
5257.663843	30.293396	333.165405	591.250183
5257.667173	34.852135	324.983063	609.601990
5257.670501	41.281124	317.326721	627.427856
5257.673836	45.839859	308.501465	645.487427
5257.677164	51.216835	298.215088	662.378174
5257.680500	56.360023	286.584473	679.561096
5257.685150	67.873756	262.914093	711.939819
5257.688055	74.127411	249.413208	726.843384
5257.691375	80.088837	235.094101	740.870239
5257.694819	85.816483	220.716537	753.786682
5257.698096	92.596146	205.579193	767.930420
5257.701395	98.966690	189.448288	780.613037
5257.704716	105.804794	172.616013	791.542358
5257.708014	113.168915	155.316193	802.237915
5257.710939	119.539444	137.198135	810.829407
5257.714267	125.968445	119.313850	818.193481
5257.717587	132.572769	100.552887	824.797729
5257.720948	139.410873	81.324364	831.928101
5257.724283	145.898315	62.797199	835.902405
5257.727625	152.268860	43.159554	837.714233
5257.730535	158.405624	24.047924	839.467529
5257.733829	164.776154	4.819404	839.584473
5257.737164	170.737579	-15.168907	838.123352
5257.740496	176.465225	-34.046757	835.317932
5257.743833	181.666870	-52.983051	831.752808
5257.747199	186.400940	-72.386909	827.486267
5257.750494	191.076569	-89.452957	820.589783
5257.753832	194.758621	-107.337234	812.232056
5257.757159	198.265335	-124.929283	801.887146
5257.760494	201.246048	-141.644638	792.126831
5257.763824	204.226761	-157.541794	779.853333
5257.767159	206.564575	-173.029800	767.638245
5257.770492	208.084152	-188.050262	753.611328
5257.773828	209.311508	-201.668030	739.058411
5257.777156	210.480408	-214.233765	722.635315
5257.780492	210.831100	-226.974854	706.387512
5257.783821	210.597305	-237.495026	690.081238
5257.787154	210.012848	-247.313843	672.898315
5257.790511	209.895966	-256.898895	654.429565
5257.793822	208.902390	-265.724121	635.668579
5257.797165	207.441254	-272.854462	617.316772
5257.800496	205.746338	-279.575684	598.322021
5257.803825	203.525421	-285.420227	578.801270
5257.807153	201.772064	-290.972534	560.040283
5257.810488	199.434250	-295.823486	541.571594
5257.813822	196.278198	-299.271759	523.044434
5257.817158	194.407959	-302.135590	504.283447
