crossing time (s)	slope (V/s)	crossing number
5256.734360	143.123537	4604
5257.731120	142.158018	4605
5258.742854	146.573891	4606
5259.778227	143.309414	4607
5260.784307	146.478712	4608
5261.798601	147.119990	4609
5262.828204	141.297302	4610
5263.829576	140.305715	4611
5264.862186	148.065045	4612
5265.889215	139.502739	4613
5266.918810	143.554054	4614
5267.917130	136.487082	4615
5268.955482	137.831763	4616
5269.977164	136.613975	4617
5270.981480	136.271809	4618
5272.021150	136.442843	4619
5273.030144	140.615140	4620
5274.057589	136.749130	4621
5275.046781	139.824823	4622
5276.085207	136.822103	4623
5277.121563	138.287637	4624
5278.125735	137.841174	4625
5279.135282	134.234170	4626
5280.174192	136.993389	4627
5281.170272	134.406479	4628
5282.198505	136.460926	4629
5283.225893	136.766889	4630
5284.248469	131.075944	4631
5285.274931	132.773500	4632
5286.304142	130.151685	4633
5287.322965	132.234347	4634
5288.302154	128.907403	4635
5289.358999	130.942573	4636
5290.354089	126.632483	4637
5291.394812	125.333518	4638
5292.422388	126.448562	4639
5293.450961	124.440090	4640
5294.456395	122.450793	4641
5295.471626	121.913665	4642
5296.504400	121.663059	4643
5297.497094	120.137106	4644
5298.526644	120.132687	4645
5299.569811	118.408131	4646
5300.556436	116.459179	4647
5301.609080	116.520075	4648
5302.610913	116.194534	4649
5303.620514	115.067225	4650
5304.654893	111.555643	4651
5305.683494	112.571053	4652
5306.687410	109.596244	4653
5307.707803	110.265734	4654
5308.735876	107.429367	4655
5309.765188	107.820530	4656
5310.769158	104.650274	4657
5311.808758	105.080031	4658
5312.815839	103.427255	4659
5313.842856	103.058507	4660
5314.862318	101.027525	4661
5315.867530	100.641163	4662
5316.910791	98.070677	4663
5317.893095	98.693623	4664
5318.927961	96.146681	4665
5319.968194	94.924247	4666
5320.952206	93.223392	4667
5321.999723	92.749974	4668
5323.012974	91.756161	4669
5324.053861	90.544840	4670
5325.027843	89.527238	4671
5326.065553	87.357156	4672
5327.058338	86.087228	4673
5328.126669	85.868360	4674
5329.140500	84.218690	4675
5330.178190	83.839327	4676
5331.169066	82.991797	4677
5332.210396	81.407149	4678
5333.212476	80.290663	4679
5334.210449	79.466267	4680
5335.282140	78.815938	4681
5336.281424	77.790752	4682
5337.303831	75.961559	4683
5338.321557	74.517907	4684
5339.322503	74.839087	4685
5340.353552	73.573806	4686
5341.377869	72.959694	4687
5342.422249	71.342608	4688
5343.421777	69.740213	4689
5344.440392	68.055931	4690
5345.459141	69.497800	4691
5346.492959	67.956644	4692
5347.512807	65.897823	4693
5348.501889	65.776069	4694
5349.539172	63.986945	4695
5350.557933	64.142512	4696
5351.584676	62.359883	4697
5352.613135	62.756356	4698
5353.626106	61.540909	4699
5354.630767	60.943271	4700
5355.659036	59.976755	4701
5356.671104	59.778297	4702
5357.700521	56.016890	4703
5358.714862	57.410834	4704
5359.752155	57.393700	4705
5360.777381	56.795084	4706
5361.789030	55.391731	4707
5362.797172	53.709303	4708
5363.819034	54.098855	4709
5364.839953	53.535183	4710
5365.847387	52.944551	4711
5366.886974	51.594410	4712
5367.895847	52.127456	4713
5368.935050	50.981187	4714
5369.935820	49.919325	4715
5370.956799	48.350186	4716
5371.981647	48.739740	4717
5373.017264	48.948047	4718
5373.987580	46.993403	4719
5375.031641	46.688195	4720
5376.055658	45.318242	4721
5377.072711	45.700087	4722
5378.092534	44.525744	4723
5379.144891	43.530059	4724
5380.128834	42.620647	4725
5381.165063	42.875638	4726
5382.175840	42.283692	4727
5383.214465	42.030009	4728
5384.213991	40.866032	4729
5385.269644	41.210419	4730
5386.266059	39.956800	4731
5387.288903	40.046505	4732
5388.299081	38.883483	4733
5389.325216	39.100625	4734
5390.361490	37.506979	4735
5391.382509	37.021562	4736
5392.386564	37.459013	4737
5393.404657	36.473068	4738
5394.441609	36.653494	4739
5395.456896	35.745281	4740
5396.478028	33.121102	4741
5397.493223	34.886966	4742
5398.506886	34.830469	4743
5399.546779	32.047707	4744
5400.534761	33.843409	4745
5401.581041	32.671901	4746
5402.609437	32.760885	4747
5403.607197	32.437450	4748
5404.616516	32.351956	4749
5405.661356	32.510691	4750
5406.664153	30.451306	4751
5407.693048	30.699528	4752
5408.697646	30.078140	4753
5409.758633	29.278634	4754
5410.738239	28.479738	4755
5411.793757	28.094803	4756
5412.775998	28.316698	4757
5413.818880	27.127838	4758
5414.797064	27.586690	4759
5415.850932	26.979755	4760
5416.879005	26.522910	4761
5417.915516	25.618157	4762
5418.900583	25.091847	4763
5419.937279	25.805901	4764
5420.974995	25.307609	4765
5421.993117	24.740761	4766
5423.004839	24.846401	4767
5424.036360	24.006951	4768
5425.049725	24.973149	4769
5426.049070	24.252618	4770
5427.088618	22.724671	4771
5428.103690	23.001403	4772
5429.127631	22.503942	4773
5430.143601	23.115448	4774
5431.157007	21.807440	4775
5432.178782	21.373547	4776
5433.201154	20.961092	4777
5434.217707	20.648924	4778
5435.240256	20.661625	4779
5436.246968	20.929277	4780
5437.272158	19.247038	4781
5438.301511	20.159160	4782
5439.316178	19.478348	4783
5440.334260	18.997763	4784
5441.361068	18.635284	4785
5442.382145	18.624116	4786
5443.418471	18.566713	4787
5444.416385	17.923446	4788
5445.431966	18.335909	4789
5446.448394	18.406892	4790
5447.477757	17.293327	4791
5448.497276	16.581924	4792
5449.525464	16.630972	4793
5450.533788	17.033209	4794
5451.547950	17.243150	4795
5452.577476	16.298307	4796
5453.593646	15.360423	4797
5454.626054	16.187139	4798
5455.646639	15.797305	4799
5456.652506	15.818863	4800
5457.667601	14.907998	4801
5458.704044	14.154526	4802
5459.707267	14.257985	4803
5460.752610	14.497591	4804
5461.731996	13.828209	4805
5462.813653	13.123624	4806
5463.799489	12.577276	4807
5464.840841	12.805134	4808
5465.825552	13.640053	4809
5466.890953	12.957151	4810
5467.857155	11.961245	4811
5468.908527	13.225119	4812
5469.916411	12.803805	4813
5470.979582	12.560346	4814
5471.939244	11.533433	4815
5473.001010	11.473292	4816
5473.991289	11.707819	4817
5475.054732	11.130603	4818
5476.038180	10.957262	4819
5477.079329	11.706425	4820
5478.076531	11.022075	4821
5479.132131	11.463971	4822
5480.122540	10.732251	4823
5481.147928	10.973427	4824
5482.133373	10.966204	4825
5483.185297	10.380268	4826
5484.208503	9.822442	4827
5485.230016	11.080893	4828
5486.238333	9.711926	4829
5487.273271	10.230290	4830
5488.276076	9.444441	4831
5489.321493	9.218622	4832
5490.322584	9.630451	4833
