time (s)	det(V)
1872.000393	1.625943	
1872.001981	1.626064	
1872.003635	1.626048	
1872.005245	1.625995	
1872.006886	1.626060	
1872.008508	1.625858	
1872.010114	1.626092	
1872.011771	1.625947	
1872.013366	1.626043	
1872.015028	1.625995	
1872.016625	1.626056	
1872.018294	1.625999	
1872.019872	1.626015	
1872.021580	1.625919	
1872.023134	1.626019	
1872.024824	1.625919	
1872.026370	1.625923	
1872.028079	1.625927	
1872.029607	1.626060	
1872.031332	1.626064	
1872.032840	1.626015	
1872.034600	1.625842	
1872.036086	1.626076	
1872.037872	1.626116	
1872.039356	1.625951	
1872.041132	1.625987	
1872.042614	1.626027	
1872.044398	1.626024	
1872.045887	1.625850	
1872.047644	1.626076	
1872.049140	1.626060	
1872.050881	1.625959	
1872.052394	1.626040	
1872.054097	1.625947	
1872.055629	1.626052	
1872.057323	1.626161	
1872.058882	1.625971	
1872.060594	1.626092	
1872.062163	1.625911	
1872.063844	1.626201	
1872.065416	1.625983	
1872.067084	1.626176	
1872.068663	1.626144	
1872.070294	1.626100	
1872.071903	1.625955	
1872.073514	1.625999	
1872.075141	1.625903	
1872.076751	1.626044	
1872.078412	1.625931	
1872.080018	1.626148	
1872.081667	1.625979	
1872.083160	1.625939	
1872.084711	1.626116	
1872.086210	1.626096	
1872.087840	1.626056	
1872.089326	1.625959	
1872.090944	1.626112	
1872.092447	1.626068	
1872.094027	1.626100	
1872.095569	1.626064	
1872.097065	1.626108	
1872.098720	1.626011	
1872.100208	1.626116	
1872.101831	1.626052	
1872.103367	1.625991	
1872.105007	1.626072	
1872.106487	1.626048	
1872.108138	1.625995	
1872.109616	1.626028	
1872.111327	1.626100	
1872.112810	1.626068	
1872.114508	1.626100	
1872.115983	1.626024	
1872.117680	1.626168	
1872.119176	1.626124	
1872.120844	1.626197	
1872.122376	1.625890	
1872.123995	1.626023	
1872.125552	1.625951	
1872.127151	1.626084	
1872.128733	1.626035	
1872.130385	1.625979	
1872.131968	1.625911	
1872.133613	1.625963	
1872.135206	1.626027	
1872.136811	1.626088	
1872.138453	1.625987	
1872.140056	1.626036	
1872.141710	1.626007	
1872.143305	1.626048	
1872.144950	1.626011	
1872.146526	1.626052	
1872.148192	1.625923	
1872.149753	1.626072	
1872.151479	1.625907	
1872.153014	1.626015	
1872.154721	1.626007	
1872.156253	1.626080	
1872.157981	1.626060	
1872.159475	1.625947	
1872.161233	1.625935	
1872.162729	1.625971	
1872.164510	1.626011	
1872.165993	1.626035	
1872.167763	1.625903	
1872.169247	1.625959	
1872.170995	1.626032	
1872.172495	1.626056	
1872.174246	1.625911	
1872.175754	1.625971	
1872.177485	1.625971	
1872.179009	1.626003	
1872.180738	1.626052	
1872.182273	1.625898	
1872.183969	1.625883	
1872.185516	1.625999	
1872.187198	1.625959	
1872.188772	1.625887	
1872.190435	1.624903	
1872.192030	1.625637	
1872.193689	1.622813	
1872.195277	1.493125	
1872.196931	1.297030	
1872.198526	1.149453	
1872.200157	0.975313	
1872.201797	0.844590	
1872.203389	0.648487	
1872.205059	0.510928	
1872.206635	0.289225	
1872.208303	0.139855	
1872.209879	-0.021906	
1872.211550	-0.155956	
1872.213104	-0.392129	
1872.214813	-0.505973	
1872.216351	-0.738927	
1872.218057	-0.893377	
1872.219590	-1.110350	
1872.221325	-1.301502	
1872.222826	-1.464528	
1872.224572	-1.616186	
1872.226058	-1.627925	
1872.227814	-1.628066	
1872.229305	-1.628267	
1872.231088	-1.627784	
1872.232567	-1.628114	
1872.234336	-1.628074	
1872.235825	-1.628227	
1872.237575	-1.627844	
1872.239102	-1.628299	
1872.240594	-1.628271	
1872.242184	-1.628304	
1872.243674	-1.628307	
1872.245331	-1.628251	
1872.246820	-1.628356	
1872.248450	-1.628086	
1872.249966	-1.628183	
1872.251604	-1.628283	
1872.253086	-1.628279	
1872.254719	-1.628227	
1872.256198	-1.628215	
1872.257829	-1.628255	
1872.259322	-1.628295	
1872.260916	-1.628235	
1872.262437	-1.628388	
1872.263995	-1.628287	
1872.265546	-1.628263	
1872.267158	-1.628034	
1872.268733	-1.628307	
1872.270336	-1.628271	
1872.271924	-1.628380	
1872.273459	-1.628170	
1872.275092	-1.628336	
1872.276581	-1.628231	
1872.278300	-1.628315	
1872.279774	-1.628299	
1872.281501	-1.628420	
1872.282974	-1.628384	
1872.284664	-1.628126	
1872.286178	-1.628332	
1872.287937	-1.628412	
1872.289421	-1.628312	
1872.291195	-1.628275	
1872.292688	-1.628259	
1872.294463	-1.628211	
1872.295941	-1.628324	
1872.297721	-1.628098	
1872.299198	-1.628380	
1872.300957	-1.628102	
1872.302456	-1.628380	
1872.304189	-1.628400	
1872.305701	-1.628408	
1872.307415	-1.628416	
1872.308961	-1.628416	
1872.310678	-1.628259	
1872.312220	-1.628304	
1872.313898	-1.628163	
1872.315457	-1.628303	
1872.317123	-1.628328	
1872.318692	-1.628247	
1872.320348	-1.628384	
1872.321951	-1.628428	
1872.323588	-1.628259	
1872.325203	-1.628320	
1872.326839	-1.628066	
1872.328461	-1.628380	
1872.330087	-1.628187	
1872.331736	-1.628263	
1872.333321	-1.628340	
1872.334992	-1.628175	
1872.336570	-1.628356	
1872.338253	-1.628356	
1872.339821	-1.628384	
1872.341501	-1.628408	
1872.343059	-1.628255	
1872.344759	-1.628175	
1872.346307	-1.628312	
1872.348035	-1.628175	
1872.349574	-1.628259	
1872.351315	-1.628154	
1872.352817	-1.628235	
1872.354573	-1.628175	
1872.356064	-1.628114	
1872.357847	-1.628062	
1872.359341	-1.628166	
1872.361118	-1.628098	
1872.362595	-1.628271	
1872.364358	-1.628307	
1872.365844	-1.628275	
1872.367604	-1.627913	
1872.369103	-1.628126	
1872.370865	-1.627848	
1872.372390	-1.628167	
1872.374133	-1.627937	
1872.375668	-1.628312	
1872.377379	-1.627872	
1872.378910	-1.628275	
1872.380611	-1.628231	
1872.382161	-1.628187	
1872.383842	-1.628247	
1872.385403	-1.628275	
1872.387063	-1.627687	
1872.388658	-1.628138	
1872.390323	-1.628106	
1872.391912	-1.628199	
1872.393561	-1.628122	
1872.395159	-1.628312	
1872.396677	-1.628203	
1872.398267	-1.628299	
1872.399751	-1.628336	
1872.401376	-1.628207	
1872.402860	-1.628263	
1872.404499	-1.628227	
1872.405976	-1.628231	
1872.407589	-1.628146	
1872.409091	-1.628215	
1872.410667	-1.628142	
1872.412220	-1.628195	
1872.413734	-1.628038	
1872.415384	-1.628126	
1872.416863	-1.627864	
1872.418475	-1.627969	
1872.420001	-1.628106	
1872.421630	-1.627985	
1872.423106	-1.628183	
1872.424827	-1.627462	
1872.426300	-1.627917	
1872.428001	-1.627184	
1872.429481	-1.627530	
1872.431169	-1.620098	
1872.432659	-1.573559	
1872.434371	-1.523269	
1872.435870	-1.455376	
1872.437567	-1.362378	
1872.439066	-1.362664	
1872.440720	-1.325197	
1872.442256	-1.230217	
1872.443962	-1.238475	
1872.445513	-1.216778	
1872.447198	-1.161268	
1872.448746	-1.102253	
1872.450422	-1.071263	
1872.452013	-1.021969	
1872.453670	-0.987974	
1872.455260	-0.920572	
1872.456907	-0.958668	
1872.458526	-0.905236	
1872.460165	-0.891898	
1872.461791	-0.855325	
1872.463395	-0.848638	
1872.465068	-0.789212	
1872.466655	-0.794018	
1872.468337	-0.748925	
1872.469933	-0.741477	
1872.471581	-0.722338	
1872.473168	-0.704191	
1872.474878	-0.648572	
1872.476433	-0.630505	
1872.478129	-0.597633	
1872.479661	-0.621795	
1872.481378	-0.597609	
1872.482924	-0.578487	
1872.484639	-0.537362	
1872.486165	-0.566442	
1872.487917	-0.500140	
1872.489396	-0.502392	
1872.491179	-0.522050	
1872.492665	-0.490581	
1872.494431	-0.460663	
1872.495908	-0.458612	
1872.497683	-0.418877	
1872.499162	-0.388318	
1872.500930	-0.388201	
1872.502430	-0.360945	
1872.504175	-0.368003	
1872.505685	-0.390074	
1872.507403	-0.363085	
1872.508924	-0.317710	
1872.510632	-0.312320	
1872.512182	-0.301806	
1872.513892	-0.292230	
1872.515460	-0.265450	
1872.517158	-0.273531	
1872.518720	-0.264669	
1872.520404	-0.206077	
1872.521986	-0.205787	
1872.523640	-0.232217	
1872.525236	-0.186713	
1872.526847	-0.182249	
1872.528465	-0.158901	
1872.530075	-0.176328	
1872.531736	-0.123146	
1872.533333	-0.149447	
1872.534991	-0.126344	
1872.536592	-0.120721	
1872.538283	-0.074544	
1872.539845	-0.113526	
1872.541535	-0.063063	
1872.543089	-0.091177	
1872.544796	-0.060191	
1872.546352	-0.070544	
1872.548030	-0.008105	
1872.549568	-0.028142	
1872.551290	-0.051107	
1872.552793	-0.054685	
1872.554365	-0.009406	
1872.555872	-0.039651	
1872.557472	-0.031369	
1872.558992	0.002264	
1872.560551	0.029721	
1872.562135	0.019288	
1872.563637	-0.005934	
1872.565312	0.048569	
1872.566810	0.021560	
1872.568427	0.046724	
1872.569959	0.071640	
1872.571594	0.057186	
1872.573081	0.000717	
1872.574736	0.004262	
1872.576218	0.046092	
1872.577931	0.068780	
1872.579420	0.034607	
1872.581111	0.061331	
1872.582601	0.058713	
1872.584309	0.036408	
1872.585802	0.021551	
1872.587476	0.071756	
1872.589018	0.079938	
1872.590681	0.052288	
1872.592212	0.053279	
1872.593844	0.053718	
1872.595400	0.069001	
1872.596995	0.050982	
1872.598593	0.070202	
1872.600222	0.047401	
1872.601830	0.052034	
1872.603437	0.054612	
1872.605076	0.113019	
1872.606675	0.019920	
1872.608353	0.048876	
1872.609951	0.068872	
1872.611600	0.017543	
1872.613198	0.027667	
1872.614897	0.049540	
1872.616456	0.026394	
1872.618158	0.046471	
1872.619706	0.045701	
1872.621414	0.064977	
1872.622959	0.036013	
1872.624657	0.015332	
1872.626198	0.026325	
1872.627945	0.035151	
1872.629434	-0.011267	
1872.631204	0.041206	
1872.632690	0.070600	
1872.634461	0.029189	
1872.635948	0.018091	
1872.637717	0.037383	
1872.639197	-0.000068	
1872.640953	0.003468	
1872.642458	0.050249	
1872.644188	0.010385	
1872.645699	0.013793	
1872.647443	0.002606	
1872.648965	0.018824	
1872.650680	0.019686	
1872.652231	0.006163	
1872.653946	0.036158	
1872.655501	0.061597	
1872.657191	0.012214	
1872.658755	0.035268	
1872.660442	0.044453	
1872.662011	0.055115	
