time (s)	magX	magY	magZ
1872.001468	447.056702	465.583313	262.496185
1872.004807	447.582703	469.089996	255.248962
1872.008136	447.290466	473.005829	247.475739
1872.011501	446.881348	476.161896	239.994720
1872.014810	447.173584	479.843964	231.637024
1872.018137	446.413788	483.000000	224.331360
1872.021469	446.296906	486.798981	215.739899
1872.024805	445.303345	490.364105	207.499115
1872.028140	444.777344	493.111053	199.492096
1872.031469	443.959106	496.793091	190.549957
1872.034808	442.965515	499.890717	181.900024
1872.038134	441.445953	503.338989	173.308563
1872.041460	440.277039	506.144348	162.905304
1872.044800	438.699005	509.300385	154.196930
1872.048130	437.588562	511.579773	144.261230
1872.051466	435.776733	514.502075	133.741089
1872.054813	433.380493	517.132080	122.402649
1872.058129	431.685577	519.469910	111.531830
1872.061464	429.406189	522.275269	100.076569
1872.064800	427.068390	524.554626	88.387482
1872.068128	424.730591	525.723572	76.639984
1872.071466	422.568085	527.476868	63.898895
1872.074798	419.295166	528.937988	49.872009
1872.078143	416.022217	530.165405	37.072449
1872.082739	410.060791	530.457581	9.895386
1872.085684	406.086487	530.223877	-4.891296
1872.088975	402.755127	529.230286	-19.385803
1872.092328	399.482178	528.587341	-34.932251
1872.095659	395.215668	526.424866	-49.952637
1872.099083	391.241394	525.022156	-65.265381
1872.102403	386.916443	522.392151	-82.097656
1872.105642	382.474579	519.060791	-97.001160
1872.108553	377.682068	515.378723	-112.606140
1872.111887	373.532440	511.287567	-128.561707
1872.115208	368.739929	507.137939	-143.815918
1872.118559	363.596741	501.994720	-159.829956
1872.121888	358.511993	496.267090	-176.077759
1872.125217	353.135010	490.188751	-191.156616
1872.128156	346.881348	483.350677	-205.534180
1872.131453	341.621277	475.694336	-220.963806
1872.134786	335.835175	468.213348	-235.867371
1872.138128	329.873749	460.790771	-249.952637
1872.141467	323.327881	451.497955	-263.804199
1872.144793	316.489777	442.906494	-277.772705
1872.148120	309.826996	432.970795	-291.098206
1872.151455	303.222687	423.035065	-303.780823
1872.154790	296.150787	413.157806	-317.398621
1872.158118	288.143768	402.988312	-329.087708
1872.161461	280.428986	391.649902	-341.478149
1872.164794	272.714203	380.019287	-353.284058
1872.168123	264.940979	367.862640	-363.395081
1872.171472	256.758606	355.939819	-375.142639
1872.174786	248.167160	343.023407	-385.019958
1872.178120	239.867920	329.639374	-395.364746
1872.181453	230.691986	316.196960	-404.073120
1872.184790	221.048508	301.760956	-413.248962
1872.188122	212.047928	287.032745	-421.022217
1872.191451	202.755127	272.129150	-427.860291
1872.194787	193.170074	256.232025	-434.873718
1872.198114	183.877274	239.808868	-441.536560
1872.201454	174.701355	223.502625	-447.907104
