crossing time (s)	slope (V/s)	crossing number
1859.130210	126.783417	1112
1860.135150	110.585400	1113
1861.135374	95.812298	1114
1862.163355	69.764694	1115
1863.208156	57.653920	1116
1864.220726	50.838757	1117
1865.268630	42.134174	1118
1866.273232	37.053735	1119
1867.319545	34.451151	1120
1868.312732	29.514347	1121
1869.343440	24.803814	1122
1870.364100	20.189432	1123
1871.385493	16.394023	1124
1872.429769	13.951697	1125
1873.430085	12.138928	1126
1874.466318	10.772926	1127
1875.472914	8.877844	1128
1876.506951	8.168710	1129
1877.527202	5.811679	1130
1878.581387	5.446795	1131
1879.581620	5.185222	1132
1880.578152	3.687952	1133
1881.629508	2.556184	1134
1882.615072	2.437612	1135
1883.708634	2.136098	1136
1884.642724	1.908574	1137
1885.738746	2.446365	1138
1886.684278	0.661661	1139
