time (s)	det(V)
1859.246184	1.626402	
1859.247731	1.626120	
1859.249419	1.626281	
1859.250981	1.626197	
1859.252641	1.626325	
1859.254220	1.626201	
1859.255862	1.626185	
1859.257477	1.626148	
1859.259108	1.626277	
1859.260736	1.626128	
1859.262366	1.626277	
1859.264022	1.626092	
1859.265631	1.626233	
1859.267306	1.626124	
1859.268899	1.626297	
1859.270583	1.626084	
1859.272162	1.626257	
1859.273835	1.626064	
1859.275421	1.626249	
1859.277107	1.626185	
1859.278660	1.626164	
1859.280370	1.626108	
1859.281930	1.626120	
1859.283645	1.626205	
1859.285159	1.626156	
1859.286914	1.626144	
1859.288415	1.626100	
1859.290160	1.626128	
1859.291654	1.626257	
1859.293450	1.626072	
1859.294932	1.626189	
1859.296716	1.626116	
1859.298196	1.626192	
1859.299975	1.626140	
1859.301456	1.626100	
1859.303206	1.626096	
1859.304708	1.626128	
1859.306454	1.626064	
1859.307974	1.626136	
1859.309696	1.626124	
1859.311230	1.626072	
1859.312952	1.626169	
1859.314487	1.626084	
1859.316198	1.626185	
1859.317758	1.625995	
1859.319458	1.626156	
1859.321021	1.626068	
1859.322689	1.626140	
1859.324267	1.626076	
1859.325934	1.626080	
1859.327551	1.626116	
1859.329065	1.626108	
1859.330696	1.626124	
1859.332218	1.626096	
1859.333850	1.625999	
1859.335325	1.626040	
1859.336972	1.625963	
1859.338452	1.625999	
1859.340085	1.626064	
1859.341568	1.625991	
1859.343208	1.626072	
1859.344712	1.625991	
1859.346280	1.626060	
1859.347848	1.626064	
1859.349371	1.625556	
1859.350978	1.625762	
1859.352550	1.625621	
1859.354174	1.625145	
1859.355715	1.621081	
1859.357374	1.551355	
1859.358869	1.520961	
1859.360566	1.501194	
1859.362047	1.462824	
1859.363765	1.430940	
1859.365250	1.392115	
1859.366983	1.357318	
1859.368471	1.330095	
1859.370191	1.278577	
1859.371671	1.275660	
1859.373442	1.218043	
1859.374926	1.183605	
1859.376695	1.155548	
1859.378180	1.140027	
1859.379973	1.095655	
1859.381468	1.075465	
1859.383247	1.025888	
1859.384738	1.001303	
1859.386481	0.932431	
1859.387995	0.919601	
1859.389735	0.877678	
1859.391252	0.826704	
1859.392991	0.796141	
1859.394531	0.798147	
1859.396258	0.749940	
1859.397796	0.718201	
1859.399498	0.706197	
1859.401044	0.663376	
1859.402723	0.612482	
1859.404287	0.628922	
1859.405959	0.566386	
1859.407552	0.544339	
1859.409200	0.507319	
1859.410813	0.522175	
1859.412461	0.470016	
1859.414073	0.454596	
1859.415704	0.426229	
1859.417336	0.432295	
1859.418932	0.381067	
1859.420590	0.359040	
1859.422174	0.334061	
1859.423858	0.312968	
1859.425464	0.300501	
1859.427127	0.300352	
1859.428699	0.265668	
1859.430381	0.240507	
1859.431944	0.238481	
1859.433663	0.229050	
1859.435209	0.194669	
1859.436921	0.194479	
1859.438432	0.177713	
1859.440187	0.154269	
1859.441669	0.152706	
1859.443445	0.164940	
1859.444934	0.161238	
1859.446719	0.141994	
1859.448199	0.129498	
1859.449980	0.125788	
1859.451456	0.101050	
1859.453215	0.100692	
1859.454709	0.114239	
1859.456462	0.097300	
1859.457980	0.112479	
1859.459739	0.083833	
1859.461255	0.131364	
1859.462982	0.083064	
1859.464509	0.079298	
1859.466207	0.091830	
1859.467752	0.130369	
