time (s)	det(V)
6018.831859	1.625887	
6018.833543	1.625999	
6018.835106	1.625951	
6018.836791	1.626060	
6018.838350	1.626003	
6018.840043	1.626064	
6018.841584	1.626068	
6018.843293	1.625882	
6018.844786	1.626007	
6018.846537	1.625915	
6018.848021	1.625991	
6018.849789	1.625927	
6018.851269	1.626112	
6018.853027	1.625923	
6018.854503	1.625995	
6018.856256	1.626084	
6018.857759	1.626048	
6018.859518	1.626080	
6018.861027	1.625963	
6018.862757	1.626124	
6018.864276	1.626007	
6018.865980	1.625999	
6018.867523	1.625907	
6018.869201	1.625822	
6018.870747	1.626019	
6018.872424	1.626072	
6018.873996	1.625911	
6018.875666	1.626140	
6018.877254	1.626031	
6018.878900	1.626249	
6018.880495	1.625987	
6018.882017	1.626003	
6018.883586	1.625983	
6018.885064	1.626027	
6018.886700	1.626032	
6018.888178	1.626011	
6018.889808	1.625834	
6018.891281	1.625995	
6018.892900	1.626007	
6018.894395	1.626028	
6018.895960	1.625987	
6018.897514	1.625999	
6018.899010	1.625947	
6018.900665	1.625983	
6018.902144	1.626015	
6018.903775	1.625971	
6018.905289	1.626084	
6018.906916	1.626023	
6018.908392	1.625943	
6018.910117	1.625935	
6018.911587	1.626064	
6018.913276	1.625971	
6018.914760	1.626027	
6018.916463	1.626003	
6018.917951	1.626160	
6018.919655	1.626040	
6018.921151	1.625935	
6018.922788	1.626064	
6018.924313	1.625975	
6018.925948	1.625927	
6018.927494	1.625951	
6018.929165	1.626035	
6018.930729	1.625971	
6018.932408	1.626056	
6018.933984	1.625995	
6018.935643	1.626015	
6018.937237	1.625923	
6018.938865	1.626088	
6018.940476	1.625971	
6018.942112	1.625975	
6018.943721	1.625967	
6018.945326	1.625999	
6018.946957	1.625983	
6018.948551	1.625983	
6018.950228	1.625911	
6018.951782	1.626088	
6018.953485	1.625947	
6018.955034	1.625903	
6018.956732	1.625810	
6018.958267	1.626076	
6018.959975	1.625733	
6018.961487	1.625999	
6018.963232	1.625733	
6018.964707	1.625778	
6018.966459	1.625431	
6018.967937	1.610905	
6018.969720	1.444785	
6018.971194	1.337342	
6018.972949	1.139660	
6018.974438	1.001900	
6018.976190	0.847905	
6018.977703	0.753940	
6018.979424	0.509647	
6018.980939	0.416516	
6018.982650	0.249353	
6018.984195	0.079185	
6018.985877	-0.094363	
6018.987424	-0.201754	
6018.989090	-0.440698	
6018.990667	-0.590068	
6018.992332	-0.755967	
6018.993919	-0.906775	
6018.995567	-1.116034	
6018.997168	-1.226293	
6018.998794	-1.438449	
6019.000409	-1.575959	
6019.002028	-1.626301	
6019.003680	-1.627099	
6019.005254	-1.628098	
6019.006919	-1.627699	
6019.008497	-1.627929	
6019.010176	-1.627832	
6019.011740	-1.628122	
6019.013423	-1.627768	
6019.014972	-1.628150	
6019.016680	-1.627812	
6019.018196	-1.628013	
6019.019920	-1.627925	
6019.021404	-1.628114	
6019.023176	-1.627965	
6019.024660	-1.628046	
6019.026447	-1.627921	
6019.027939	-1.628203	
6019.029720	-1.628082	
6019.031195	-1.628267	
6019.032979	-1.628001	
6019.034460	-1.628146	
6019.036192	-1.628090	
6019.037693	-1.628199	
6019.039406	-1.628150	
6019.040923	-1.628263	
6019.042451	-1.628154	
6019.044062	-1.628179	
6019.045557	-1.628207	
6019.047175	-1.628062	
6019.048693	-1.628102	
6019.050334	-1.628150	
6019.051816	-1.628279	
6019.053438	-1.628223	
6019.054918	-1.628235	
6019.056544	-1.628130	
6019.058029	-1.628175	
6019.059728	-1.628090	
6019.061229	-1.628106	
6019.062921	-1.628247	
6019.064412	-1.628239	
6019.066079	-1.628021	
6019.067604	-1.628179	
6019.069230	-1.627965	
6019.070778	-1.628267	
6019.072383	-1.628062	
6019.073967	-1.628243	
6019.075520	-1.628130	
6019.077139	-1.628166	
6019.078666	-1.628106	
6019.080344	-1.627981	
6019.081924	-1.628150	
6019.083595	-1.628223	
6019.085180	-1.628122	
6019.086837	-1.628271	
6019.088407	-1.628203	
6019.090111	-1.628078	
6019.091650	-1.628046	
6019.093372	-1.627929	
6019.094920	-1.628154	
6019.096633	-1.628066	
6019.098152	-1.628287	
6019.099871	-1.628211	
6019.101349	-1.628130	
6019.103121	-1.627675	
6019.104613	-1.628162	
6019.106392	-1.627953	
6019.107870	-1.628211	
6019.109652	-1.628118	
6019.111130	-1.628166	
6019.112865	-1.627735	
6019.114365	-1.628054	
6019.116096	-1.628163	
6019.117613	-1.628138	
6019.119319	-1.627909	
6019.120855	-1.628098	
6019.122564	-1.627877	
6019.124112	-1.628074	
6019.125813	-1.627743	
6019.127371	-1.628187	
6019.129038	-1.627953	
6019.130616	-1.628150	
6019.132243	-1.627603	
6019.133841	-1.628150	
6019.135469	-1.628082	
6019.137084	-1.628223	
6019.138703	-1.627876	
6019.140355	-1.627933	
6019.141947	-1.627953	
6019.143619	-1.628094	
6019.145185	-1.628187	
6019.146866	-1.628078	
6019.148419	-1.628070	
6019.150129	-1.627840	
6019.151687	-1.628046	
6019.153391	-1.627985	
6019.154934	-1.627973	
6019.156651	-1.628046	
6019.158173	-1.628021	
6019.159910	-1.627961	
6019.161396	-1.628017	
6019.163177	-1.627655	
6019.164654	-1.627760	
6019.166420	-1.627731	
6019.167902	-1.628026	
6019.169666	-1.627465	
6019.171150	-1.628074	
6019.172913	-1.627695	
6019.174402	-1.628001	
6019.176143	-1.627748	
6019.177649	-1.627913	
6019.179363	-1.627764	
6019.180889	-1.627933	
6019.182582	-1.627317	
6019.184120	-1.627373	
6019.185792	-1.625838	
6019.187355	-1.598301	
6019.189023	-1.491784	
6019.190631	-1.442844	
6019.192117	-1.364211	
6019.193738	-1.325201	
6019.195262	-1.320351	
6019.196872	-1.208722	
6019.198371	-1.181551	
6019.200015	-1.123905	
6019.201502	-1.068399	
6019.203134	-1.021022	
6019.204617	-1.004917	
6019.206238	-0.979518	
6019.207732	-0.908225	
6019.209304	-0.881505	
6019.210855	-0.811787	
6019.212382	-0.837999	
6019.213973	-0.779875	
6019.215529	-0.764317	
6019.217141	-0.724272	
6019.218676	-0.709991	
6019.220339	-0.675674	
6019.221816	-0.640934	
6019.223542	-0.596324	
6019.225020	-0.644845	
6019.226725	-0.564629	
6019.228201	-0.540935	
6019.229899	-0.562547	
6019.231381	-0.504156	
6019.233089	-0.511810	
6019.234577	-0.495604	
6019.236347	-0.482198	
6019.237826	-0.455124	
6019.239563	-0.465110	
6019.241056	-0.450765	
6019.242800	-0.443792	
6019.244305	-0.438696	
6019.246027	-0.417572	
6019.247549	-0.424839	
6019.249237	-0.400363	
6019.250786	-0.363765	
6019.252495	-0.398969	
6019.254043	-0.337130	
6019.255720	-0.356478	
6019.257291	-0.362931	
6019.258960	-0.376970	
6019.260544	-0.325581	
6019.262154	-0.366182	
6019.263773	-0.304086	
6019.265373	-0.326294	
6019.267021	-0.266232	
6019.268623	-0.302430	
6019.270265	-0.260725	
6019.271861	-0.284428	
6019.273541	-0.275626	
6019.275106	-0.298357	
6019.276811	-0.250819	
6019.278360	-0.265430	
6019.280062	-0.238706	
6019.281606	-0.232849	
6019.283291	-0.194540	
6019.284822	-0.231000	
6019.286528	-0.191627	
6019.288016	-0.216760	
6019.289800	-0.187434	
6019.291286	-0.180578	
6019.293066	-0.181029	
6019.294548	-0.187720	
6019.296315	-0.160690	
6019.297792	-0.140407	
6019.299536	-0.143678	
6019.301045	-0.109357	
6019.302813	-0.139904	
6019.304316	-0.112088	
6019.306050	-0.087995	
6019.307578	-0.120592	
6019.309287	-0.101401	
6019.310823	-0.093562	
6019.312520	-0.117981	
6019.314071	-0.078907	
6019.315760	-0.054092	
6019.317339	-0.040706	
6019.319021	-0.058668	
6019.320602	-0.022712	
6019.322251	-0.053093	
6019.323841	-0.017056	
6019.325486	-0.052030	
6019.327092	-0.007698	
6019.328699	-0.027493	
6019.330345	-0.011634	
6019.331953	-0.013269	
6019.333598	0.031171	
6019.335206	-0.002808	
6019.336864	0.031070	
6019.338449	0.024971	
6019.340137	0.088474	
6019.341688	-0.008987	
6019.343387	0.038607	
6019.344919	0.042962	
6019.346626	0.018897	
6019.348112	0.067156	
6019.349653	0.057875	
6019.351149	0.072514	
6019.352716	0.002312	
6019.354256	0.065698	
6019.355794	0.052030	
6019.357380	0.026547	
6019.358870	0.048259	
6019.360520	0.084293	
6019.362017	0.069219	
6019.363661	0.037886	
6019.365137	0.070798	
6019.366761	0.068369	
6019.368233	0.075374	
6019.369862	0.045484	
6019.371344	0.096563	
6019.373054	0.067793	
6019.374554	0.071777	
6019.376242	0.068808	
6019.377737	0.064489	
6019.379399	0.051921	
6019.380913	0.041218	
6019.382544	0.072655	
6019.384089	0.108599	
6019.385694	0.042688	
6019.387289	0.077034	
6019.388866	0.053846	
6019.390479	0.087572	
6019.392081	0.029197	
6019.393704	0.090694	
6019.395307	0.026760	
6019.397000	0.063430	
6019.398591	0.021318	
6019.400252	0.068199	
6019.401856	0.022277	
6019.403539	0.049383	
6019.405098	0.029266	
6019.406786	0.047035	
6019.408327	0.032190	
6019.410037	0.069718	
6019.411584	0.036593	
6019.413277	0.016359	
6019.414813	0.033020	
6019.416532	0.029971	
6019.418021	0.018897	
6019.419798	0.064868	
6019.421279	0.031223	
6019.423071	0.038978	
6019.424549	-0.012363	
6019.426325	-0.006349	
6019.427806	0.012246	
6019.429599	0.012903	
6019.431085	0.042962	
6019.432846	0.058681	
6019.434343	0.005136	
6019.436073	0.008959	
6019.437594	0.065206	
6019.439294	0.029608	
6019.440829	0.033777	
6019.442516	0.014466	
6019.444064	0.036638	
6019.445752	0.007525	
6019.447326	0.078452	
6019.448986	0.040795	
6019.450564	0.058556	
6019.452210	0.015775	
6019.453790	0.087040	
6019.455427	0.016714	
6019.457049	0.013056	
6019.458643	0.016911	
6019.460303	0.061343	
6019.461881	0.027856	
6019.463537	0.058322	
6019.465128	0.038930	
6019.466777	0.066016	
6019.468344	0.054121	
6019.470060	0.068457	
6019.471598	0.059857	
6019.473292	0.031501	
6019.474823	0.012077	
6019.476541	0.054588	
6019.478023	0.064344	
6019.479780	0.053698	
6019.481260	0.066645	
6019.483027	0.051703	
6019.484519	0.047192	
6019.486279	0.048960	
6019.487751	0.090766	
6019.489522	0.039812	
6019.491020	0.043087	
6019.492757	0.051401	
6019.494273	0.061637	
6019.495980	0.016637	
6019.497505	0.076014	
6019.499214	0.066697	
6019.500765	0.070129	
6019.502280	0.049435	
6019.503873	0.051595	
6019.505365	0.047087	
6019.507007	0.060405	
6019.508506	0.058946	
6019.510126	0.064731	
6019.511624	0.035880	
6019.513250	0.043893	
6019.514740	0.072155	
6019.516381	0.065098	
6019.517862	0.046805	
6019.519471	0.032339	
6019.520973	0.050684	
6019.522557	0.037798	
6019.524101	0.019908	
6019.525703	0.011767	
6019.527282	0.058689	
6019.528857	0.035598	
6019.530480	0.055764	
6019.532023	0.031469	
6019.533650	0.078194	
6019.535136	0.043961	
6019.536853	0.034362	
6019.538329	0.051244	
6019.540028	0.068151	
6019.541504	-0.021535	
6019.543187	0.024702	
6019.544664	0.025028	
6019.546369	-0.009185	
6019.547860	-0.018212	
6019.549647	0.025362	
6019.551128	0.012290	
6019.552910	0.004387	
6019.554397	0.023211	
6019.556127	0.001269	
6019.557636	0.005527	
6019.559351	0.000238	
6019.560875	0.012576	
6019.562603	-0.002755	
6019.564138	0.033504	
6019.565828	-0.014949	
6019.567388	0.036335	
6019.569080	-0.012750	
6019.570649	0.016645	
6019.572310	0.007400	
6019.573889	0.027513	
6019.575544	-0.020536	
6019.577145	0.005249	
6019.578788	-0.034426	
6019.580379	0.020548	
6019.582007	-0.006115	
6019.583637	0.068469	
6019.585253	-0.027127	
6019.586911	0.037701	
6019.588488	-0.015235	
6019.590164	0.010957	
6019.591718	-0.001511	
6019.593408	-0.030941	
6019.594967	0.008371	
6019.596655	0.015130	
6019.598206	-0.015904	
6019.599921	0.031735	
6019.601437	-0.010703	
6019.603183	0.033628	
6019.604661	0.023614	
6019.606438	-0.001116	
6019.607918	-0.009112	
6019.609677	-0.008347	
6019.611156	0.034619	
6019.612933	0.010433	
6019.614423	0.042084	
6019.616199	0.020967	
6019.617689	0.018059	
6019.619426	0.011529	
6019.620931	0.048429	
6019.622642	0.029096	
6019.624173	0.043405	
6019.625869	-0.014276	
6019.627409	0.046749	
6019.629085	0.000685	
6019.630645	0.043772	
6019.632322	0.029701	
6019.633880	0.066226	
6019.635528	0.005390	
6019.637105	0.066246	
6019.638733	0.032960	
6019.640358	0.040867	
6019.641960	0.012190	
6019.643618	0.051526	
6019.645195	0.027123	
6019.646861	0.032476	
6019.648436	0.037516	
6019.650087	0.045770	
6019.651647	0.040247	
6019.653363	0.084426	
6019.654899	0.034144	
6019.656605	0.022277	
6019.658127	0.045665	
6019.659870	0.031485	
6019.661355	0.063994	
6019.662910	0.028645	
6019.664417	0.075205	
6019.665985	0.064546	
6019.667530	0.060405	
6019.669063	-0.010880	
6019.670644	0.024669	
6019.672127	0.023292	
6019.673751	0.049883	
6019.675268	0.032118	
