crossing time (s)	slope (V/s)	crossing number
1943.921761	136.989446	1148
1945.995724	115.202574	1149
1947.006182	106.726244	1150
1948.022611	90.400463	1151
1949.075439	76.706371	1152
1950.080568	67.553984	1153
1951.115103	58.500811	1154
1952.146824	53.826281	1155
1953.149138	45.573845	1156
1954.163714	38.636897	1157
1955.199315	32.828841	1158
1956.219625	27.889353	1159
1957.237129	23.508661	1160
1958.275554	19.141456	1161
1959.275164	17.601237	1162
1960.311654	14.853012	1163
1961.338022	12.730236	1164
1962.359820	11.271772	1165
1963.400241	7.513156	1166
1964.392185	7.372046	1167
1965.450404	6.776800	1168
1966.414241	3.653006	1169
1967.451019	5.845235	1170
1968.506216	1.870699	1171
1969.495654	4.057257	1172
1970.570089	0.870963	1173
1971.533574	3.306414	1174
1972.602902	3.176014	1175
1973.659241	1.821201	1176
1974.580103	0.619563	1177
