time (s)	magX	magY	magZ
1945.648406	-145.334900	240.120392	108.257736
1945.651734	-146.737595	242.633545	111.238457
1945.655074	-147.906494	245.906479	113.400940
1945.658406	-149.192291	248.302765	116.147865
1945.661735	-151.120987	251.283478	120.531265
1945.665069	-151.939224	254.147278	122.985977
1945.668406	-153.634125	258.063141	127.252487
1945.671738	-155.036819	260.634705	130.408524
1945.675075	-156.264175	263.849213	133.973694
1945.678403	-157.666870	266.946838	137.071304
1945.681770	-159.595566	270.570435	141.104034
1945.685064	-160.998260	274.018707	143.967865
1945.688403	-162.284058	277.817657	147.825241
1945.691740	-164.154297	280.564575	152.910004
1945.695068	-166.199890	284.597321	155.949158
1945.698398	-167.719467	288.220917	160.917007
1945.701733	-169.239029	291.610748	164.774399
1945.705066	-170.700180	295.526581	169.683807
1945.708400	-172.921097	299.150208	174.300995
1945.711735	-174.966675	302.949158	179.035065
1945.715065	-176.544708	305.929871	184.879608
1945.718402	-179.116302	309.378143	190.256577
1945.721733	-181.454117	313.469330	195.867325
1945.726027	-186.012848	320.541199	207.030396
1945.729321	-188.701355	324.047943	212.874908
1945.732668	-191.448273	328.197540	218.777893
1945.735925	-193.493851	331.996490	226.434265
1945.739239	-196.240799	334.977203	232.512573
1945.742580	-199.104630	339.243744	238.532425
1945.745948	-201.383987	342.925781	245.838104
1945.749284	-204.306259	346.490936	253.728226
1945.752185	-207.111633	351.049683	261.501465
1945.755506	-209.507889	355.316193	269.742249
1945.758836	-212.547058	359.407379	277.515472
1945.762210	-214.943298	363.030975	285.873169
1945.765496	-217.690247	367.355927	294.172424
1945.768852	-220.144958	371.973114	304.225006
1945.771719	-222.307434	375.888947	313.108704
1945.775062	-224.703674	380.389252	322.810638
1945.778392	-226.924591	384.597321	333.038574
1945.781726	-229.028656	388.746948	344.026306
1945.785056	-230.548218	393.422577	354.955566
1945.788391	-233.178284	397.279938	364.891296
1945.791726	-234.522491	401.721832	376.814148
1945.795058	-236.158966	405.929871	388.327881
1945.798388	-237.094116	410.605499	399.724701
1945.801724	-238.905884	414.462921	412.991821
1945.805058	-239.899475	418.320282	425.323792
1945.808387	-241.009949	422.937439	437.947968
1945.811757	-242.178864	426.210419	451.799500
1945.815053	-242.646423	429.833984	465.651062
1945.818387	-243.172424	433.106964	479.853333
1945.821717	-243.756866	436.204529	494.230865
1945.825056	-244.282867	439.302185	509.309753
1945.828390	-244.867340	441.113953	524.038025
1945.831726	-245.334900	442.867340	538.707764
1945.835049	-245.159576	444.912933	554.897156
1945.838385	-245.159576	446.432495	571.495605
1945.841719	-246.036224	447.309174	587.275879
