time (s)	theta (A)	maj axis/z0	min axis/z0	crossing#mod 255
5831.182059	114.509384	1.493475	-0.058016	87
5833.223188	114.570229	1.479017	-0.056434	89
5835.264050	115.002441	1.465871	-0.053788	91
5837.305945	115.393593	1.448846	-0.051877	93
5839.348812	115.599312	1.437446	-0.050202	95
5841.390228	115.787674	1.426574	-0.049098	97
5843.430420	115.804482	1.412192	-0.047985	99
5845.470218	115.668915	1.400131	-0.046558	101
5847.509271	115.441566	1.390600	-0.045187	103
5849.547119	115.253571	1.379680	-0.043717	105
5851.585630	115.060684	1.367095	-0.042097	107
5853.625241	114.860802	1.353924	-0.040693	109
5855.664589	114.750854	1.340003	-0.038841	111
5857.704041	114.720116	1.327083	-0.037398	113
5859.743972	114.698410	1.315682	-0.036483	115
5861.785142	114.646912	1.302586	-0.035227	117
5863.825837	114.577301	1.289416	-0.033569	119
5865.866875	114.480354	1.279127	-0.032398	121
5867.906564	114.402184	1.267825	-0.030959	123
5869.945298	114.348160	1.255939	-0.029583	125
5871.982725	114.273796	1.246392	-0.028331	127
5874.019688	114.361496	1.235789	-0.027536	129
5876.056373	114.367653	1.223580	-0.026422	131
5878.093370	114.451584	1.209713	-0.025949	133
5880.131674	114.448067	1.196847	-0.025743	135
5882.170271	114.452225	1.181870	-0.024413	137
5884.210471	114.441017	1.170684	-0.024229	139
5886.252116	114.301575	1.160645	-0.023949	141
5888.294465	114.171173	1.147255	-0.022899	143
5890.336431	294.374054	-1.136825	0.100000	145
5892.378644	114.058449	1.123722	-0.021162	147
5894.419548	114.059097	1.111540	-0.020602	149
5896.459612	114.065460	1.101443	-0.020057	151
5898.499276	294.140717	-1.091449	0.019412	153
5900.539052	111.216820	1.044435	-0.100000	155
5902.578316	114.229858	1.071094	-0.018592	157
5904.617120	114.210442	1.061758	-0.018187	159
5906.655278	294.085815	-1.051361	0.017931	161
5908.692277	293.940399	-1.041996	0.017920	163
5910.728716	293.701508	-1.032471	0.017506	165
5912.765296	293.449188	-1.019910	0.017187	167
5914.802778	293.238708	-1.005628	0.016538	169
5916.841648	293.204865	-0.990967	0.016204	171
5918.881539	293.216217	-0.978523	0.015910	173
5920.923347	293.348633	-0.969207	0.015574	175
5922.964749	293.529083	-0.956766	0.015198	177
5925.007838	293.660400	-0.946938	0.014730	179
5927.049781	293.760040	-0.939173	0.014912	181
5929.091878	293.826569	-0.930071	0.015010	183
5931.133284	293.898682	-0.920651	0.014952	185
5933.174246	293.812897	-0.911519	0.015116	187
5935.213812	293.774170	-0.902105	0.015049	189
5937.253593	293.686859	-0.891819	0.014908	191
5939.292908	293.669708	-0.883561	0.015049	193
5941.332442	293.582520	-0.874660	0.014728	195
5943.371861	293.492554	-0.864064	0.014704	197
5945.411759	293.374329	-0.856719	0.014678	199
5947.451620	293.343811	-0.848539	0.014714	201
5949.492114	293.302551	-0.840285	0.014597	203
5951.531892	293.271576	-0.831725	0.014654	205
5953.572153	293.146606	-0.822564	0.014588	207
5955.611958	293.101349	-0.813127	0.014338	209
5957.650420	293.102844	-0.804156	0.014211	211
5959.688834	293.045441	-0.796330	0.014239	213
5961.726464	293.095825	-0.787262	0.014244	215
5963.762776	293.078613	-0.778784	0.014044	217
5965.799133	293.147003	-0.769308	0.014184	219
5967.835916	293.157806	-0.760726	0.014082	221
5969.872849	293.222565	-0.752312	0.014023	223
5971.910312	293.244202	-0.744994	0.014049	225
5973.949218	293.264496	-0.735642	0.014177	227
5975.989896	293.228699	-0.726154	0.014231	229
5978.031387	293.163269	-0.718922	0.014457	231
5980.073389	293.051697	-0.711152	0.014390	233
5982.116852	292.992187	-0.703048	0.014298	235
5984.159502	292.910004	-0.695025	0.014164	237
5986.202168	292.861267	-0.688067	0.014104	239
5988.243259	292.868958	-0.680742	0.014097	241
5990.283246	292.885925	-0.673608	0.013958	243
5992.323394	292.941772	-0.666400	0.014197	245
5994.362284	292.921265	-0.659125	0.013979	247
5996.400517	292.925293	-0.650710	0.013831	249
5998.438453	292.859650	-0.642721	0.013918	251
6000.475532	292.790619	-0.635548	0.013885	253
6002.510484	292.590240	-0.628197	0.013833	255
6004.546199	292.445557	-0.620071	0.014002	1
6006.584243	292.279175	-0.613036	0.013918	3
6008.621636	292.157959	-0.604492	0.013731	5
6010.658532	292.118256	-0.597243	0.013626	7
6012.698935	292.129791	-0.590106	0.013550	9
6014.739741	292.165253	-0.582211	0.013436	11
6016.781069	292.271057	-0.574255	0.013320	13
6018.823573	292.342804	-0.567611	0.013357	15
6020.866359	292.423950	-0.561020	0.013360	17
6022.907406	292.492615	-0.554168	0.013543	19
6024.950274	292.532684	-0.549220	0.013466	21
6026.992385	292.583099	-0.543245	0.013263	23
6029.033597	292.614532	-0.537635	0.013265	25
6031.075164	292.610626	-0.533345	0.013374	27
6033.115534	292.620972	-0.526703	0.013400	29
6035.155942	292.562622	-0.522147	0.013504	31
6037.196903	292.504974	-0.516805	0.013544	33
6039.237062	292.505157	-0.511050	0.013498	35
6041.275342	292.427673	-0.505175	0.013463	37
6043.316063	292.398560	-0.499495	0.013588	39
6045.355512	292.320923	-0.493584	0.013436	41
6047.395178	292.231781	-0.487197	0.013329	43
6049.433728	292.215851	-0.482503	0.013660	45
6051.471315	292.160492	-0.476173	0.013382	47
6053.509109	292.118378	-0.470228	0.013190	49
