crossing time (s)	slope (V/s)	crossing number
5830.161579	131.273569	5206
5831.173236	134.524515	5207
5832.242215	134.228099	5208
5833.220368	129.665026	5209
5834.255089	131.366579	5210
5835.268480	131.552221	5211
5836.283588	134.550852	5212
5837.285356	136.476920	5213
5838.353041	139.155317	5214
5839.345542	136.968570	5215
5840.375505	135.763469	5216
5841.384877	131.517219	5217
5842.405243	134.657089	5218
5843.424160	134.043032	5219
5844.441393	134.217776	5220
5845.466484	132.298092	5221
5846.489707	127.143953	5222
5847.526566	127.722035	5223
5848.527347	125.046929	5224
5849.538369	125.440370	5225
5850.534148	125.489808	5226
5851.575643	125.108942	5227
5852.624700	126.212383	5228
5853.637024	124.420427	5229
5854.658122	124.426683	5230
5855.676634	120.064158	5231
5856.672321	120.281169	5232
5857.703197	119.194216	5233
5858.728695	118.115770	5234
5859.733021	118.762367	5235
5860.746632	117.379658	5236
5861.795405	118.513978	5237
5862.788873	117.735034	5238
5863.826081	115.462028	5239
5864.844860	114.555909	5240
5865.880512	112.084636	5241
5866.879808	110.585574	5242
5867.912677	109.569115	5243
5868.911213	109.034416	5244
5869.952670	109.181305	5245
5870.969464	107.383862	5246
5871.979034	106.301640	5247
5872.999670	104.159951	5248
5874.033546	104.635431	5249
5875.041640	103.346761	5250
5876.064045	104.247764	5251
5877.093357	102.395483	5252
5878.095984	102.278406	5253
5879.120766	101.291683	5254
5880.138695	100.360190	5255
5881.179417	97.863575	5256
5882.177052	97.501931	5257
5883.214632	96.874127	5258
5884.200990	95.200955	5259
5885.249149	95.440606	5260
5886.248046	94.105996	5261
5887.286377	92.522369	5262
5888.287267	90.913349	5263
5889.332926	91.509826	5264
5890.317014	89.414623	5265
5891.363476	90.361361	5266
5892.393232	87.675389	5267
5893.398986	88.895768	5268
5894.431472	85.682983	5269
5895.451362	86.916285	5270
5896.454144	84.850331	5271
5897.473402	84.603396	5272
5898.485982	84.629550	5273
5899.488905	82.989939	5274
5900.544940	82.597609	5275
5901.563502	82.440261	5276
5902.582436	80.529624	5277
5903.615918	79.356511	5278
5904.625147	78.331503	5279
5905.653821	77.697269	5280
5906.682035	77.334232	5281
5907.695440	75.785057	5282
5908.688946	75.563821	5283
5909.706435	74.208512	5284
5910.726115	74.063678	5285
5911.769019	71.900442	5286
5912.755568	71.993768	5287
5913.828807	71.711172	5288
5914.805063	69.721993	5289
5915.846241	69.488386	5290
5916.844915	68.226011	5291
5917.898349	69.266003	5292
5918.885642	67.169290	5293
5919.929515	67.349939	5294
5920.949883	65.462722	5295
5921.963863	65.047314	5296
5922.947640	65.090930	5297
5923.986128	63.893066	5298
5925.025479	64.013996	5299
5926.048334	62.183215	5300
5927.040890	61.756248	5301
5928.080551	60.797738	5302
5929.087477	60.028551	5303
5930.097866	58.156753	5304
5931.130253	58.463277	5305
5932.154272	58.916488	5306
5933.187992	57.646639	5307
5934.198159	57.879136	5308
5935.194836	56.334467	5309
5936.201169	56.543307	5310
5937.243759	54.630155	5311
5938.277420	55.408463	5312
5939.286564	54.242090	5313
5940.307891	54.247283	5314
5941.329426	53.442871	5315
5942.342248	53.055694	5316
5943.362962	51.812802	5317
5944.404753	52.572508	5318
5945.410310	50.073650	5319
5946.448168	51.154127	5320
5947.434803	49.532897	5321
5948.474284	50.791300	5322
5949.500777	49.507647	5323
5950.510617	48.760058	5324
5951.515340	49.218302	5325
5952.549353	47.449882	5326
5953.577036	48.411951	5327
5954.593935	46.922123	5328
5955.622506	45.756219	5329
5956.616264	46.410191	5330
5957.645547	46.729371	5331
5958.675909	45.568722	5332
5959.694961	44.866359	5333
5960.708340	43.783740	5334
5961.746612	43.888794	5335
5962.772332	43.266448	5336
5963.760247	42.086372	5337
5964.791822	41.974206	5338
5965.792123	42.278695	5339
5966.835399	40.852004	5340
5967.838087	41.199653	5341
5968.866567	39.427861	5342
5969.883644	39.919890	5343
5970.943129	40.603083	5344
5971.902244	39.744201	5345
5972.947150	39.444829	5346
5973.942787	38.135405	5347
5975.014018	37.995891	5348
5975.995423	36.906112	5349
5977.057032	37.109719	5350
5978.033490	36.745681	5351
5979.060584	36.435662	5352
5980.072239	35.463383	5353
5981.121838	35.909110	5354
5982.118306	35.425134	5355
5983.170428	35.369586	5356
5984.164327	34.849384	5357
5985.202471	34.489822	5358
5986.220158	33.017365	5359
5987.219571	33.184516	5360
5988.250548	33.092541	5361
5989.239296	32.728665	5362
5990.282338	32.349250	5363
5991.302470	32.508505	5364
5992.322755	31.576981	5365
5993.349968	30.589607	5366
5994.362103	31.446015	5367
5995.389441	31.119017	5368
5996.391739	30.338505	5369
5997.424471	30.258052	5370
5998.438749	29.522292	5371
5999.452193	29.932993	5372
6000.480532	28.563309	5373
6001.500791	27.674633	5374
6002.495555	27.500397	5375
6003.567323	27.621324	5376
6004.532910	26.368454	5377
6005.608958	26.176595	5378
6006.589737	26.670175	5379
6007.633820	27.758973	5380
6008.641755	26.807172	5381
6009.678853	27.222874	5382
6010.637160	26.784356	5383
6011.694770	26.720291	5384
6012.695269	26.214195	5385
6013.760635	24.932995	5386
6014.736880	24.244837	5387
6015.804655	23.508290	5388
6016.771591	23.804492	5389
6017.840280	24.189830	5390
6018.822643	23.592342	5391
6019.874525	23.293320	5392
6020.872284	23.147936	5393
6021.897133	24.002321	5394
6022.892715	23.771264	5395
6023.959866	22.868930	5396
6024.950194	22.138185	5397
6025.984499	21.709693	5398
6026.995530	21.739036	5399
6028.019775	21.028156	5400
6029.022961	21.243945	5401
6030.053127	21.483499	5402
6031.074385	19.874979	5403
6032.078387	20.959671	5404
6033.103551	20.341134	5405
6034.138175	20.646783	5406
6035.144842	19.540000	5407
6036.180728	19.402598	5408
6037.207763	18.435822	5409
6038.219891	20.522267	5410
6039.243865	19.328015	5411
6040.236876	19.094118	5412
6041.258443	18.323928	5413
6042.298664	18.520882	5414
6043.315711	19.285254	5415
6044.328407	18.608845	5416
6045.358086	18.037037	5417
6046.353769	18.291113	5418
6047.405758	17.739082	5419
6048.413987	17.824874	5420
6049.435777	17.307792	5421
6050.463615	16.979461	5422
6051.459194	17.782989	5423
6052.481781	17.288023	5424
6053.493428	16.568569	5425
6054.532546	16.517277	5426
