crossing time (s)	slope (V/s)	crossing number
4221.739068	140.860179	3503
4222.729372	136.679372	3504
4223.760038	142.700519	3505
4224.789269	142.446516	3506
4225.826876	139.170535	3507
4226.834237	140.652337	3508
4227.874260	137.736957	3509
4228.853030	138.385862	3510
4229.911023	136.567977	3511
4230.923561	132.875257	3512
4231.947439	129.804357	3513
4232.933236	129.776979	3514
4233.995587	126.695599	3515
4234.998630	127.071638	3516
4236.007769	125.559199	3517
4237.004688	124.001617	3518
4238.074940	128.088189	3519
4239.069053	128.022022	3520
4240.082913	128.224215	3521
4241.092177	124.878508	3522
4242.153182	123.888885	3523
4243.151422	124.791281	3524
4244.184239	123.931178	3525
4245.200679	120.735003	3526
4246.242605	119.031635	3527
4247.255356	117.730044	3528
4248.256477	116.208933	3529
4249.272943	117.117482	3530
4250.305853	115.712175	3531
4251.348426	113.455964	3532
4252.358104	110.868793	3533
4253.385379	109.144364	3534
4254.368680	107.360525	3535
4255.422255	105.237582	3536
4256.435306	103.580995	3537
4257.462488	102.692241	3538
4258.495000	100.801122	3539
4259.484075	98.616485	3540
4260.533932	97.564619	3541
4261.552464	95.075002	3542
4262.571063	94.832164	3543
4263.570002	92.539320	3544
4264.613691	90.734360	3545
4265.633029	89.081316	3546
4266.627963	89.263714	3547
4267.691586	86.921316	3548
4268.697207	83.874857	3549
4269.692120	83.508650	3550
4270.736490	80.904427	3551
4271.761406	80.456326	3552
4272.751586	79.078471	3553
4273.812555	77.763375	3554
4274.802126	76.054116	3555
4275.839507	73.211057	3556
4276.836356	74.345492	3557
4277.874260	71.365050	3558
4278.892602	72.164325	3559
4279.930658	71.420747	3560
4280.925907	69.468741	3561
4281.958523	69.820665	3562
4282.971577	66.212449	3563
4284.006396	66.047915	3564
4285.036038	63.806099	3565
4286.044429	63.471968	3566
4287.062438	62.064691	3567
4288.084334	60.200601	3568
4289.106242	60.965028	3569
4290.109447	59.011481	3570
4291.155158	58.610323	3571
4292.173717	56.745399	3572
4293.201477	56.127608	3573
4294.209530	56.173781	3574
4295.227806	53.862333	3575
4296.268409	52.773089	3576
4297.269139	52.017847	3577
4298.293586	51.141200	3578
4299.315698	50.503989	3579
4300.344616	50.100048	3580
4301.353209	48.224345	3581
4302.395467	49.127034	3582
4303.392161	46.207962	3583
4304.411105	46.158514	3584
4305.421839	45.562891	3585
4306.453535	44.826464	3586
4307.495045	43.429412	3587
4308.500821	42.520852	3588
4309.513135	41.576283	3589
4310.547866	42.302381	3590
4311.558532	41.115431	3591
4312.559373	39.524235	3592
4313.627260	40.246954	3593
4314.631957	38.846787	3594
4315.671108	37.644972	3595
4316.656133	37.031438	3596
4317.713112	37.068805	3597
4318.716935	36.076490	3598
4319.735446	35.788526	3599
4320.733018	34.046323	3600
4321.787327	33.800366	3601
4322.779485	33.443346	3602
4323.828743	33.079963	3603
4324.831799	31.069979	3604
4325.848095	32.772135	3605
4326.874391	31.103813	3606
4327.896849	30.227608	3607
4328.942229	29.599712	3608
4329.941924	29.262882	3609
4330.963277	28.680049	3610
4331.953641	28.805226	3611
4332.998348	28.491971	3612
4334.010596	27.275899	3613
4335.048215	27.952466	3614
4336.065295	25.689606	3615
4337.069864	27.373733	3616
4338.101616	25.119759	3617
4339.114360	25.259142	3618
4340.151776	25.619064	3619
4341.158239	24.129534	3620
4342.202492	23.967385	3621
4343.191895	23.727770	3622
4344.238746	23.434840	3623
4345.242315	22.347170	3624
4346.256224	22.893179	3625
4347.289389	20.739406	3626
4348.328310	21.610177	3627
4349.323576	21.468873	3628
4350.353148	20.901221	3629
4351.382488	20.251414	3630
4352.396012	19.959169	3631
4353.439434	18.362375	3632
