time (s)	det(V)
4222.490739	-0.218452	
4222.492281	-0.254183	
4222.493990	-0.249160	
4222.495540	-0.261216	
4222.497240	-0.270437	
4222.498737	-0.277056	
4222.500515	-0.312497	
4222.502009	-0.325545	
4222.503781	-0.291477	
4222.505255	-0.350794	
4222.507038	-0.374022	
4222.508525	-0.385216	
4222.510284	-0.414103	
4222.511764	-0.455087	
4222.513527	-0.444976	
4222.515040	-0.434563	
4222.516807	-0.496700	
4222.518308	-0.489646	
4222.520022	-0.540512	
4222.521536	-0.545394	
4222.523059	-0.574181	
4222.524662	-0.593621	
4222.526154	-0.636668	
4222.527791	-0.653208	
4222.529324	-0.700166	
4222.530967	-0.703744	
4222.532446	-0.753590	
4222.534091	-0.781526	
4222.535568	-0.824154	
4222.537197	-0.844614	
4222.538678	-0.872885	
4222.540326	-0.924141	
4222.541808	-0.977472	
4222.543400	-1.007431	
4222.544948	-1.048540	
4222.546500	-1.110902	
4222.548066	-1.116610	
4222.549653	-1.189108	
4222.551247	-1.232896	
4222.552808	-1.290118	
4222.554434	-1.334607	
4222.555967	-1.416796	
4222.557664	-1.489504	
4222.559142	-1.544700	
4222.560844	-1.602264	
4222.562332	-1.625597	
4222.564041	-1.627631	
4222.565534	-1.627949	
4222.567252	-1.627723	
4222.568753	-1.627965	
4222.570514	-1.627945	
4222.571998	-1.627949	
4222.573773	-1.628021	
4222.575257	-1.628009	
4222.577044	-1.628005	
4222.578536	-1.628195	
4222.580329	-1.628094	
4222.581810	-1.627977	
4222.583597	-1.628094	
4222.585077	-1.628050	
4222.586826	-1.628050	
4222.588337	-1.628050	
4222.590100	-1.628082	
4222.591634	-1.628017	
4222.593377	-1.628034	
4222.594899	-1.628066	
4222.596614	-1.628058	
4222.598159	-1.628130	
4222.599852	-1.628034	
4222.601401	-1.628098	
4222.603084	-1.628102	
4222.604641	-1.628275	
4222.606291	-1.628207	
4222.607880	-1.628211	
4222.609550	-1.628167	
4222.611145	-1.628259	
4222.612788	-1.628034	
4222.614387	-1.628170	
4222.616015	-1.627945	
4222.617662	-1.628231	
4222.619263	-1.628126	
4222.620942	-1.628231	
4222.622548	-1.628199	
4222.624205	-1.628142	
4222.625796	-1.628013	
4222.627476	-1.628243	
4222.629060	-1.628017	
4222.630768	-1.628312	
4222.632328	-1.628130	
4222.634013	-1.628340	
4222.635564	-1.628352	
4222.637262	-1.628239	
4222.638783	-1.628150	
4222.640525	-1.628231	
4222.642024	-1.628142	
4222.643806	-1.628291	
4222.645287	-1.628247	
4222.647062	-1.628312	
4222.648546	-1.628247	
4222.650334	-1.628251	
4222.651820	-1.628324	
4222.653584	-1.628320	
4222.655079	-1.628344	
4222.656847	-1.628392	
4222.658351	-1.628332	
4222.660085	-1.628344	
4222.661601	-1.628340	
4222.663311	-1.628279	
4222.664841	-1.628307	
4222.666554	-1.628150	
4222.668101	-1.628316	
4222.669793	-1.628263	
4222.671357	-1.628231	
4222.673030	-1.628312	
4222.674601	-1.628352	
4222.676254	-1.628267	
4222.677824	-1.628364	
4222.679495	-1.628283	
4222.681110	-1.628352	
4222.682629	-1.628243	
4222.684280	-1.628424	
4222.685762	-1.628223	
4222.687420	-1.628404	
4222.688896	-1.628227	
4222.690542	-1.628316	
4222.692026	-1.628247	
4222.693669	-1.628154	
4222.695170	-1.628150	
4222.696771	-1.628126	
4222.698304	-1.628175	
4222.699867	-1.628155	
4222.701431	-1.628227	
4222.702925	-1.628126	
4222.704564	-1.628203	
4222.706136	-1.628074	
4222.707757	-1.628178	
4222.709278	-1.628030	
4222.710955	-1.628142	
4222.712448	-1.628114	
4222.714151	-1.628150	
4222.715632	-1.628074	
4222.717376	-1.628203	
4222.718845	-1.627977	
4222.720579	-1.628175	
4222.722064	-1.628090	
4222.723764	-1.628102	
4222.725253	-1.628017	
4222.726946	-1.627973	
4222.728432	-1.627977	
4222.730216	-1.597781	
4222.731717	-1.304523	
4222.733472	-1.038682	
4222.734985	-0.775665	
4222.736698	-0.486561	
4222.738216	-0.241893	
4222.739931	0.003992	
4222.741469	0.287308	
4222.743166	0.573991	
4222.744721	0.823799	
4222.746426	1.097963	
4222.747994	1.381001	
4222.749689	1.591158	
4222.751260	1.625983	
4222.752935	1.625995	
4222.754520	1.626027	
4222.756175	1.626108	
4222.757794	1.626124	
4222.759426	1.626213	
4222.761060	1.626064	
4222.762687	1.626184	
4222.764305	1.625999	
4222.765930	1.626221	
4222.767615	1.626056	
4222.769194	1.626261	
4222.770868	1.626080	
4222.772447	1.626249	
4222.774145	1.626189	
4222.775718	1.626217	
4222.777404	1.626160	
4222.778967	1.626189	
4222.780670	1.626116	
4222.782234	1.626136	
4222.783942	1.626164	
4222.785501	1.626189	
4222.787214	1.626096	
4222.788716	1.626152	
4222.790491	1.626112	
4222.791973	1.626213	
4222.793760	1.626176	
4222.795246	1.626217	
4222.797025	1.626156	
4222.798505	1.626297	
4222.800308	1.626249	
4222.801789	1.626217	
4222.803562	1.626346	
4222.805047	1.626249	
4222.806806	1.626201	
4222.808317	1.626225	
4222.810077	1.626229	
4222.811598	1.626197	
4222.813329	1.626148	
4222.814852	1.626160	
4222.816550	1.626261	
4222.818093	1.626237	
4222.819800	1.626297	
4222.821368	1.626168	
4222.823054	1.626221	
4222.824619	1.626249	
4222.826292	1.626434	
4222.827874	1.626233	
4222.829546	1.626269	
4222.831138	1.626225	
4222.832779	1.626168	
4222.834401	1.626189	
4222.836021	1.626261	
4222.837653	1.626108	
4222.839180	1.626213	
4222.840818	1.626088	
4222.842299	1.626201	
4222.843867	1.626176	
4222.845372	1.626209	
4222.847012	1.626229	
4222.848506	1.626197	
4222.850106	1.626197	
4222.851628	1.626116	
4222.853205	1.626161	
4222.854748	1.626173	
4222.856233	1.626225	
4222.857931	1.626116	
4222.859420	1.626184	
4222.861054	1.626197	
4222.862582	1.626253	
4222.864271	1.626096	
4222.865756	1.626072	
4222.867466	1.626116	
4222.868940	1.626104	
4222.870659	1.626168	
4222.872148	1.626161	
4222.873871	1.626213	
4222.875349	1.626132	
4222.877057	1.626168	
4222.878541	1.626092	
4222.880251	1.626213	
4222.881754	1.626108	
4222.883424	1.626185	
4222.884943	1.626128	
4222.886685	1.626217	
4222.888212	1.626116	
4222.889941	1.626068	
4222.891472	1.626015	
4222.893187	1.626072	
4222.894736	1.626092	
4222.896442	1.626217	
4222.898000	1.625999	
4222.899683	1.626225	
4222.901246	1.626100	
4222.902918	1.626184	
4222.904511	1.626068	
4222.906158	1.626140	
4222.907768	1.626035	
4222.909396	1.626120	
4222.911033	1.626032	
4222.912658	1.626257	
4222.914292	1.625818	
4222.915905	1.626164	
4222.917544	1.625862	
4222.919140	1.626156	
4222.920834	1.625770	
4222.922403	1.624094	
4222.924101	1.560221	
4222.925665	1.491119	
4222.927365	1.395410	
4222.928922	1.357528	
4222.930604	1.311283	
4222.932167	1.245416	
4222.933875	1.209310	
4222.935379	1.138375	
4222.937156	1.091526	
4222.938634	1.050731	
4222.940408	0.997742	
4222.941899	0.958180	
4222.943675	0.924036	
4222.945165	0.866093	
4222.946967	0.825286	
4222.948443	0.804169	
4222.950254	0.751362	
4222.951730	0.747572	
4222.953487	0.703333	
4222.954991	0.675876	
4222.956732	0.605585	
4222.958245	0.614492	
4222.959944	0.591595	
4222.961482	0.581556	
4222.963201	0.540758	
4222.964745	0.510594	
4222.966438	0.477992	
4222.967992	0.480333	
4222.969672	0.463059	
4222.971248	0.468014	
4222.972930	0.392785	
4222.974527	0.388064	
4222.976174	0.367310	
4222.977769	0.356353	
4222.979424	0.329166	
4222.981036	0.347487	
4222.982678	0.314177	
4222.984309	0.302132	
4222.985919	0.287070	
4222.987616	0.298281	
4222.989213	0.255549	
4222.990887	0.257232	
4222.992482	0.220966	
4222.994119	0.236889	
4222.995605	0.245381	
4222.997177	0.195486	
4222.998685	0.212768	
4223.000244	0.201585	
4223.001746	0.189726	
4223.003337	0.203430	
4223.004871	0.176594	
4223.006413	0.161024	
4223.008012	0.154913	
4223.009513	0.133897	
4223.011165	0.125813	
4223.012665	0.111810	
4223.014295	0.117772	
4223.015816	0.105663	
4223.017462	0.105901	
4223.018945	0.112676	
4223.020594	0.114932	
4223.022074	0.110295	
4223.023813	0.064131	
4223.025299	0.107363	
4223.027007	0.079958	
4223.028492	0.074467	
4223.030188	0.072433	
4223.031687	0.075571	
4223.033361	0.055240	
4223.034891	0.083362	
4223.036532	0.062995	
4223.038075	0.065456	
4223.039702	0.043465	
4223.041260	0.019880	
4223.042930	0.019848	
4223.044502	0.027723	
4223.046148	0.020222	
4223.047745	0.061198	
4223.049380	0.028666	
4223.051020	0.000205	
4223.052620	0.021036	
4223.054287	0.047917	
4223.055886	0.022301	
4223.057525	0.003521	
4223.059116	-0.006558	
4223.060803	0.027437	
4223.062380	-0.016649	
4223.064079	-0.000588	
4223.065634	0.003633	
4223.067336	0.023058	
4223.068899	0.015400	
4223.070601	-0.031296	
4223.072162	-0.013257	
4223.073880	-0.021548	
4223.075395	0.006268	
4223.077139	-0.014687	
4223.078627	-0.018840	
4223.080417	-0.007678	
4223.081899	-0.024541	
4223.083665	-0.012379	
4223.085152	-0.019743	
4223.086953	-0.002671	
4223.088427	0.002715	
4223.090195	-0.025201	
4223.091683	-0.010965	
4223.093440	-0.006772	
4223.094944	-0.043377	
4223.096680	-0.016621	
4223.098199	-0.015815	
4223.099944	-0.037105	
4223.101479	-0.037886	
4223.103208	-0.017471	
4223.104750	0.010526	
4223.106462	-0.023280	
